province,ward,provinceShort,wardShort,wardType,provinceCode,provinceLat,provinceLon,wardCode,wardLat,wardLon,wardAreaKm2
Tỉnh Quảng Trị,Xã Triệu Cơ,Quảng Trị,Triệu Cơ,Xã,19,17.2405,106.527,1816.0,16.7948,107.253,44.54
Tỉnh Quảng Trị,Xã Ái Tử,Quảng Trị,Ái Tử,Xã,19,17.2405,106.527,1754.0,16.7446,107.09,116.74
Tỉnh Quảng Trị,Xã Diên Sanh,Quảng Trị,Diên Sanh,Xã,19,17.2405,106.527,1770.0,16.6719,107.257,87.97
Tỉnh Quảng Trị,Xã Mỹ Thủy,Quảng Trị,Mỹ Thủy,Xã,19,17.2405,106.527,1795.0,16.7278,107.341,43.82
Tỉnh Quảng Trị,Xã Vĩnh Định,Quảng Trị,Vĩnh Định,Xã,19,17.2405,106.527,1827.0,16.755,107.278,63.85
Tỉnh Quảng Trị,Xã Hải Lăng,Quảng Trị,Hải Lăng,Xã,19,17.2405,106.527,1778.0,16.6921,107.206,116.89
Tỉnh Quảng Trị,Xã Nam Hải Lăng,Quảng Trị,Nam Hải Lăng,Xã,19,17.2405,106.527,1800.0,16.6177,107.264,114.84
Tỉnh Quảng Trị,Đặc khu Cồn Cỏ,Quảng Trị,Cồn Cỏ,Đặc khu,19,17.2405,106.527,1764.0,17.15925,107.339,2.3
Thành phố Huế,Phường Vỹ Dạ,Huế,Vỹ Dạ,Phường,20,16.3316,107.517,1871.0,16.4779,107.611,8.93
Thành phố Huế,Phường Thuận Hóa,Huế,Thuận Hóa,Phường,20,16.3316,107.517,1868.0,16.4556,107.584,7.57
Thành phố Huế,Phường An Cựu,Huế,An Cựu,Phường,20,16.3316,107.517,1837.0,16.4316,107.596,16.71
Thành phố Huế,Phường Thủy Xuân,Huế,Thủy Xuân,Phường,20,16.3316,107.517,1869.0,16.4077,107.583,37.03
Thành phố Huế,Phường Thuận An,Huế,Thuận An,Phường,20,16.3316,107.517,1867.0,16.5518,107.641,36.48
Thành phố Huế,Phường Dương Nỗ,Huế,Dương Nỗ,Phường,20,16.3316,107.517,1841.0,16.5248,107.598,20.63
Thành phố Huế,Phường Mỹ Thượng,Huế,Mỹ Thượng,Phường,20,16.3316,107.517,1852.0,16.5042,107.633,28.83
Thành phố Huế,Phường Hóa Châu,Huế,Hóa Châu,Phường,20,16.3316,107.517,1842.0,16.5457,107.58,34.6
Thành phố Huế,Phường Phú Xuân,Huế,Phú Xuân,Phường,20,16.3316,107.517,1864.0,16.4785,107.577,10.38
Thành phố Huế,Phường Kim Long,Huế,Kim Long,Phường,20,16.3316,107.517,1848.0,16.4047,107.543,90.14
Thành phố Huế,Phường Hương An,Huế,Hương An,Phường,20,16.3316,107.517,1844.0,16.4612,107.515,19.43
Thành phố Huế,Phường Phong Điền,Huế,Phong Điền,Phường,20,16.3316,107.517,1854.0,16.4904,107.24,592.48
Thành phố Huế,Phường Phong Phú,Huế,Phong Phú,Phường,20,16.3316,107.517,1856.0,16.6959,107.41,60.85
Thành phố Huế,Phường Phong Dinh,Huế,Phong Dinh,Phường,20,16.3316,107.517,1855.0,16.6442,107.366,87.17
Thành phố Huế,Phường Phong Quảng,Huế,Phong Quảng,Phường,20,16.3316,107.517,1857.0,16.6339,107.506,41.7
Thành phố Huế,Phường Phong Thái,Huế,Phong Thái,Phường,20,16.3316,107.517,1858.0,16.5343,107.425,187.02
Thành phố Huế,Xã Quảng Điền,Huế,Quảng Điền,Xã,20,16.3316,107.517,1865.0,16.5697,107.533,45.93
Thành phố Huế,Xã Đan Điền,Huế,Đan Điền,Xã,20,16.3316,107.517,1840.0,16.6304,107.438,82.62
Thành phố Huế,Xã Phú Hồ,Huế,Phú Hồ,Xã,20,16.3316,107.517,1860.0,16.4778,107.688,57.72
Thành phố Huế,Xã Phú Vinh,Huế,Phú Vinh,Xã,20,16.3316,107.517,1863.0,16.4549,107.775,57.95
Thành phố Huế,Xã Phú Vang,Huế,Phú Vang,Xã,20,16.3316,107.517,1862.0,16.402,107.771,86.19
Thành phố Huế,Phường Phú Bài,Huế,Phú Bài,Phường,20,16.3316,107.517,1859.0,16.2807,107.611,344.63
Thành phố Huế,Phường Thanh Thủy,Huế,Thanh Thủy,Phường,20,16.3316,107.517,1866.0,16.4205,107.635,48.92
Thành phố Huế,Phường Hương Thủy,Huế,Hương Thủy,Phường,20,16.3316,107.517,1845.0,16.4186,107.693,33.93
Thành phố Huế,Phường Hương Trà,Huế,Hương Trà,Phường,20,16.3316,107.517,1846.0,16.4064,107.401,83.28
Thành phố Huế,Phường Kim Trà,Huế,Kim Trà,Phường,20,16.3316,107.517,1849.0,16.4941,107.509,42.8
Thành phố Huế,Xã Bình Điền,Huế,Bình Điền,Xã,20,16.3316,107.517,1838.0,16.3492,107.459,266.5
Thành phố Huế,Xã A Lưới 2,Huế,A Lưới 2,Xã,20,16.3316,107.517,1833.0,16.2566,107.198,97.62
Thành phố Huế,Xã A Lưới 1,Huế,A Lưới 1,Xã,20,16.3316,107.517,1832.0,16.3409,107.149,198.59
Thành phố Huế,Xã A Lưới 5,Huế,A Lưới 5,Xã,20,16.3316,107.517,1836.0,16.2205,107.411,464.4
Thành phố Huế,Xã A Lưới 3,Huế,A Lưới 3,Xã,20,16.3316,107.517,1834.0,16.2015,107.245,154.23
Thành phố Huế,Xã A Lưới 4,Huế,A Lưới 4,Xã,20,16.3316,107.517,1835.0,16.1404,107.351,233.65
Thành phố Huế,Xã Phú Lộc,Huế,Phú Lộc,Xã,20,16.3316,107.517,1861.0,16.2682,107.886,119.3
Thành phố Huế,Xã Chân Mây - Lăng Cô,Huế,Chân Mây - Lăng Cô,Xã,20,16.3316,107.517,1839.0,16.246,108.014,261.38
Thành phố Huế,Xã Vinh Lộc,Huế,Vinh Lộc,Xã,20,16.3316,107.517,1870.0,16.3606,107.867,66.53
Thành phố Huế,Xã Hưng Lộc,Huế,Hưng Lộc,Xã,20,16.3316,107.517,1843.0,16.292,107.705,95.62
Thành phố Huế,Xã Lộc An,Huế,Lộc An,Xã,20,16.3316,107.517,1850.0,16.274,107.798,177.58
Thành phố Huế,Xã Khe Tre,Huế,Khe Tre,Xã,20,16.3316,107.517,1847.0,16.1513,107.77,256.02
Thành phố Huế,Xã Nam Đông,Huế,Nam Đông,Xã,20,16.3316,107.517,1853.0,16.066,107.717,175.95
Thành phố Huế,Xã Long Quảng,Huế,Long Quảng,Xã,20,16.3316,107.517,1851.0,16.0997,107.587,215.85
Thành phố Đà Nẵng,Phường Hải Vân,Đà Nẵng,Hải Vân,Phường,21,15.631,107.966,1897.0,16.1315,107.972,406.09
Thành phố Đà Nẵng,Phường Liên Chiểu,Đà Nẵng,Liên Chiểu,Phường,21,15.631,107.966,1914.0,16.0933,108.092,41.19
Thành phố Đà Nẵng,Phường Hòa Khánh,Đà Nẵng,Hòa Khánh,Phường,21,15.631,107.966,1900.0,16.0471,108.131,40.93
Thành phố Đà Nẵng,Phường Thanh Khê,Đà Nẵng,Thanh Khê,Phường,21,15.631,107.966,1950.0,16.0697,108.203,7.92
Thành phố Đà Nẵng,Phường An Khê,Đà Nẵng,An Khê,Phường,21,15.631,107.966,1874.0,16.0367,108.179,12.36
Thành phố Đà Nẵng,Phường Hải Châu,Đà Nẵng,Hải Châu,Phường,21,15.631,107.966,1896.0,16.0762,108.218,7.58
Thành phố Đà Nẵng,Phường Hòa Cường,Đà Nẵng,Hòa Cường,Phường,21,15.631,107.966,1899.0,16.0458,108.212,15.72
Thành phố Đà Nẵng,Phường Sơn Trà,Đà Nẵng,Sơn Trà,Phường,21,15.631,107.966,1933.0,16.1191,108.265,56.03
Thành phố Đà Nẵng,Phường An Hải,Đà Nẵng,An Hải,Phường,21,15.631,107.966,1873.0,16.0689,108.237,7.37
Thành phố Đà Nẵng,Phường Ngũ Hành Sơn,Đà Nẵng,Ngũ Hành Sơn,Phường,21,15.631,107.966,1918.0,15.998,108.249,40.19
Thành phố Đà Nẵng,Phường Cẩm Lệ,Đà Nẵng,Cẩm Lệ,Phường,21,15.631,107.966,1881.0,16.0054,108.173,14.05
Thành phố Đà Nẵng,Phường Hòa Xuân,Đà Nẵng,Hòa Xuân,Phường,21,15.631,107.966,1903.0,15.9865,108.21,27.96
Thành phố Đà Nẵng,Xã Bà Nà,Đà Nẵng,Bà Nà,Xã,21,15.631,107.966,1877.0,16.0369,108.046,136.41
Thành phố Đà Nẵng,Xã Hòa Vang,Đà Nẵng,Hòa Vang,Xã,21,15.631,107.966,1902.0,15.9875,108.057,107.61
Thành phố Đà Nẵng,Xã Hòa Tiến,Đà Nẵng,Hòa Tiến,Xã,21,15.631,107.966,1901.0,15.9566,108.1,65.9
Thành phố Đà Nẵng,Đặc khu Hoàng Sa,Đà Nẵng,Hoàng Sa,Đặc khu,21,15.631,107.966,1904.0,16.568,112.135,305.0
Thành phố Đà Nẵng,Phường Bàn Thạch,Đà Nẵng,Bàn Thạch,Phường,21,15.631,107.966,1878.0,15.5804,108.483,34.77
Thành phố Đà Nẵng,Phường Tam Kỳ,Đà Nẵng,Tam Kỳ,Phường,21,15.631,107.966,1938.0,15.5581,108.479,8.36
Thành phố Đà Nẵng,Phường Hương Trà,Đà Nẵng,Hương Trà,Phường,21,15.631,107.966,1909.0,15.5443,108.494,14.64
Thành phố Đà Nẵng,Phường Quảng Phú,Đà Nẵng,Quảng Phú,Phường,21,15.631,107.966,1928.0,15.5924,108.514,36.21
Thành phố Đà Nẵng,Phường Hội An,Đà Nẵng,Hội An,Phường,21,15.631,107.966,1905.0,15.8697,108.33,10.81
Thành phố Đà Nẵng,Phường Hội An Tây,Đà Nẵng,Hội An Tây,Phường,21,15.631,107.966,1907.0,15.8966,108.319,18.09
Thành phố Đà Nẵng,Phường Hội An Đông,Đà Nẵng,Hội An Đông,Phường,21,15.631,107.966,1906.0,15.8821,108.361,18.22
Thành phố Đà Nẵng,Xã Tân Hiệp,Đà Nẵng,Tân Hiệp,Xã,21,15.631,107.966,1941.0,15.967,108.5205,16.43
Thành phố Đà Nẵng,Xã Hùng Sơn,Đà Nẵng,Hùng Sơn,Xã,21,15.631,107.966,1908.0,15.8034,107.313,287.95
Thành phố Đà Nẵng,Xã Tây Giang,Đà Nẵng,Tây Giang,Xã,21,15.631,107.966,1942.0,15.8516,107.484,400.45
Thành phố Đà Nẵng,Xã Avương,Đà Nẵng,Avương,Xã,21,15.631,107.966,1876.0,15.9534,107.56,225.868
Thành phố Đà Nẵng,Xã Đông Giang,Đà Nẵng,Đông Giang,Xã,21,15.631,107.966,1890.0,15.9316,107.66,169.43
Thành phố Đà Nẵng,Xã Sông Kôn,Đà Nẵng,Sông Kôn,Xã,21,15.631,107.966,1934.0,15.9751,107.783,212.94
Thành phố Đà Nẵng,Xã Sông Vàng,Đà Nẵng,Sông Vàng,Xã,21,15.631,107.966,1935.0,15.9926,107.908,183.63
Thành phố Đà Nẵng,Xã Bến Hiên,Đà Nẵng,Bến Hiên,Xã,21,15.631,107.966,1880.0,15.8408,107.716,255.85
Thành phố Đà Nẵng,Xã Đại Lộc,Đà Nẵng,Đại Lộc,Xã,21,15.631,107.966,1884.0,15.899,108.103,73.97
Thành phố Đà Nẵng,Xã Thượng Đức,Đà Nẵng,Thượng Đức,Xã,21,15.631,107.966,1953.0,15.8463,107.89,216.37
Thành phố Đà Nẵng,Xã Hà Nha,Đà Nẵng,Hà Nha,Xã,21,15.631,107.966,1895.0,15.8633,107.991,132.69
Thành phố Đà Nẵng,Xã Phú Thuận,Đà Nẵng,Phú Thuận,Xã,21,15.631,107.966,1922.0,15.7841,108.004,130.89
Thành phố Đà Nẵng,Xã Vu Gia,Đà Nẵng,Vu Gia,Xã,21,15.631,107.966,1965.0,15.8522,108.069,25.12
Thành phố Đà Nẵng,Phường Điện Bàn,Đà Nẵng,Điện Bàn,Phường,21,15.631,107.966,1885.0,15.8766,108.275,19.78
Thành phố Đà Nẵng,Phường Điện Bàn Bắc,Đà Nẵng,Điện Bàn Bắc,Phường,21,15.631,107.966,1886.0,15.9381,108.186,33.39
Thành phố Đà Nẵng,Phường An Thắng,Đà Nẵng,An Thắng,Phường,21,15.631,107.966,1875.0,15.9096,108.226,19.64
Thành phố Đà Nẵng,Phường Điện Bàn Đông,Đà Nẵng,Điện Bàn Đông,Phường,21,15.631,107.966,1887.0,15.9309,108.274,61.02
Thành phố Đà Nẵng,Xã Điện Bàn Tây,Đà Nẵng,Điện Bàn Tây,Xã,21,15.631,107.966,1888.0,15.8864,108.177,43.31
Thành phố Đà Nẵng,Xã Gò Nổi,Đà Nẵng,Gò Nổi,Xã,21,15.631,107.966,1894.0,15.8533,108.207,36.2
Thành phố Đà Nẵng,Xã Nam Phước,Đà Nẵng,Nam Phước,Xã,21,15.631,107.966,1916.0,15.8436,108.277,38.85
Thành phố Đà Nẵng,Xã Thu Bồn,Đà Nẵng,Thu Bồn,Xã,21,15.631,107.966,1952.0,15.7926,108.112,108.77
Thành phố Đà Nẵng,Xã Duy Xuyên,Đà Nẵng,Duy Xuyên,Xã,21,15.631,107.966,1893.0,15.7819,108.202,125.78
Thành phố Đà Nẵng,Xã Duy Nghĩa,Đà Nẵng,Duy Nghĩa,Xã,21,15.631,107.966,1892.0,15.8393,108.367,35.36
Thành phố Đà Nẵng,Xã Quế Sơn,Đà Nẵng,Quế Sơn,Xã,21,15.631,107.966,1930.0,15.6614,108.189,94.1
Thành phố Đà Nẵng,Xã Xuân Phú,Đà Nẵng,Xuân Phú,Xã,21,15.631,107.966,1966.0,15.7904,108.302,51.99
Thành phố Đà Nẵng,Xã Nông Sơn,Đà Nẵng,Nông Sơn,Xã,21,15.631,107.966,1919.0,15.7076,108.092,112.53
Thành phố Đà Nẵng,Xã Quế Sơn Trung,Đà Nẵng,Quế Sơn Trung,Xã,21,15.631,107.966,1931.0,15.7212,108.261,111.37
Thành phố Đà Nẵng,Xã Quế Phước,Đà Nẵng,Quế Phước,Xã,21,15.631,107.966,1929.0,15.6484,107.955,359.11
Thành phố Đà Nẵng,Xã Thạnh Mỹ,Đà Nẵng,Thạnh Mỹ,Xã,21,15.631,107.966,1951.0,15.776,107.77,207.28
Thành phố Đà Nẵng,Xã La Êê,Đà Nẵng,La Êê,Xã,21,15.631,107.966,1912.0,15.6682,107.351,243.12
Thành phố Đà Nẵng,Xã Nam Giang,Đà Nẵng,Nam Giang,Xã,21,15.631,107.966,1915.0,15.6769,107.503,262.94
Thành phố Đà Nẵng,Xã Bến Giằng,Đà Nẵng,Bến Giằng,Xã,21,15.631,107.966,1879.0,15.6497,107.705,535.96
Thành phố Đà Nẵng,Xã La Dêê,Đà Nẵng,La Dêê,Xã,21,15.631,107.966,1911.0,15.5543,107.446,184.81
Thành phố Đà Nẵng,Xã Đắc Pring,Đà Nẵng,Đắc Pring,Xã,21,15.631,107.966,1883.0,15.5054,107.602,412.49
Thành phố Đà Nẵng,Xã Khâm Đức,Đà Nẵng,Khâm Đức,Xã,21,15.631,107.966,1910.0,15.5124,107.777,161.98
Thành phố Đà Nẵng,Xã Phước Hiệp,Đà Nẵng,Phước Hiệp,Xã,21,15.631,107.966,1924.0,15.4671,107.921,340.05
Thành phố Đà Nẵng,Xã Phước Năng,Đà Nẵng,Phước Năng,Xã,21,15.631,107.966,1925.0,15.3793,107.732,257.1
Thành phố Đà Nẵng,Xã Phước Chánh,Đà Nẵng,Phước Chánh,Xã,21,15.631,107.966,1923.0,15.3235,107.802,107.56
Thành phố Đà Nẵng,Xã Phước Thành,Đà Nẵng,Phước Thành,Xã,21,15.631,107.966,1926.0,15.302,107.881,286.65
Thành phố Đà Nẵng,Xã Hiệp Đức,Đà Nẵng,Hiệp Đức,Xã,21,15.631,107.966,1898.0,15.587,108.052,150.47
Thành phố Đà Nẵng,Xã Việt An,Đà Nẵng,Việt An,Xã,21,15.631,107.966,1964.0,15.5729,108.172,150.17
Thành phố Đà Nẵng,Xã Phước Trà,Đà Nẵng,Phước Trà,Xã,21,15.631,107.966,1927.0,15.4767,108.059,196.22
Thành phố Đà Nẵng,Xã Thăng Bình,Đà Nẵng,Thăng Bình,Xã,21,15.631,107.966,1945.0,15.7226,108.354,68.91
Thành phố Đà Nẵng,Xã Thăng An,Đà Nẵng,Thăng An,Xã,21,15.631,107.966,1944.0,15.779,108.395,80.98
Thành phố Đà Nẵng,Xã Đồng Dương,Đà Nẵng,Đồng Dương,Xã,21,15.631,107.966,1889.0,15.644,108.284,76.49
Thành phố Đà Nẵng,Xã Thăng Phú,Đà Nẵng,Thăng Phú,Xã,21,15.631,107.966,1947.0,15.6325,108.348,60.5
Thành phố Đà Nẵng,Xã Thăng Điền,Đà Nẵng,Thăng Điền,Xã,21,15.631,107.966,1946.0,15.6675,108.412,61.59
Thành phố Đà Nẵng,Xã Thăng Trường,Đà Nẵng,Thăng Trường,Xã,21,15.631,107.966,1948.0,15.6811,108.462,63.79
Thành phố Đà Nẵng,Xã Tiên Phước,Đà Nẵng,Tiên Phước,Xã,21,15.631,107.966,1954.0,15.5043,108.345,74.63
Thành phố Đà Nẵng,Xã Sơn Cẩm Hà,Đà Nẵng,Sơn Cẩm Hà,Xã,21,15.631,107.966,1932.0,15.5412,108.264,118.75
Thành phố Đà Nẵng,Xã Lãnh Ngọc,Đà Nẵng,Lãnh Ngọc,Xã,21,15.631,107.966,1913.0,15.4416,108.203,161.14
Thành phố Đà Nẵng,Xã Thạnh Bình,Đà Nẵng,Thạnh Bình,Xã,21,15.631,107.966,1949.0,15.4388,108.323,100.89
Thành phố Đà Nẵng,Xã Trà My,Đà Nẵng,Trà My,Xã,21,15.631,107.966,1960.0,15.3491,108.235,130.6
Thành phố Đà Nẵng,Xã Trà Liên,Đà Nẵng,Trà Liên,Xã,21,15.631,107.966,1958.0,15.3478,108.37,178.15
Thành phố Đà Nẵng,Xã Trà Đốc,Đà Nẵng,Trà Đốc,Xã,21,15.631,107.966,1955.0,15.3532,108.068,233.61
Thành phố Đà Nẵng,Xã Trà Tân,Đà Nẵng,Trà Tân,Xã,21,15.631,107.966,1961.0,15.2636,108.185,183.08
Thành phố Đà Nẵng,Xã Trà Giáp,Đà Nẵng,Trà Giáp,Xã,21,15.631,107.966,1956.0,15.1964,108.258,121.55
Thành phố Đà Nẵng,Xã Trà Leng,Đà Nẵng,Trà Leng,Xã,21,15.631,107.966,1957.0,15.2399,108.009,221.15
Thành phố Đà Nẵng,Xã Trà Tập,Đà Nẵng,Trà Tập,Xã,21,15.631,107.966,1962.0,15.1313,108.06,183.17
Thành phố Đà Nẵng,Xã Nam Trà My,Đà Nẵng,Nam Trà My,Xã,21,15.631,107.966,1917.0,15.0796,108.156,178.31
Thành phố Đà Nẵng,Xã Trà Linh,Đà Nẵng,Trà Linh,Xã,21,15.631,107.966,1959.0,15.0158,108.056,158.19
Thành phố Đà Nẵng,Xã Trà Vân,Đà Nẵng,Trà Vân,Xã,21,15.631,107.966,1963.0,15.0889,108.21,85.58
Thành phố Đà Nẵng,Xã Núi Thành,Đà Nẵng,Núi Thành,Xã,21,15.631,107.966,1920.0,15.4481,108.65,124.75
Thành phố Đà Nẵng,Xã Tam Xuân,Đà Nẵng,Tam Xuân,Xã,21,15.631,107.966,1940.0,15.5348,108.538,66.92
Thành phố Đà Nẵng,Xã Đức Phú,Đà Nẵng,Đức Phú,Xã,21,15.631,107.966,1891.0,15.4397,108.504,108.97
Thành phố Đà Nẵng,Xã Tam Anh,Đà Nẵng,Tam Anh,Xã,21,15.631,107.966,1936.0,15.4907,108.581,68.84
Thành phố Đà Nẵng,Xã Tam Hải,Đà Nẵng,Tam Hải,Xã,21,15.631,107.966,1937.0,15.4884,108.657,13.32
Thành phố Đà Nẵng,Xã Tam Mỹ,Đà Nẵng,Tam Mỹ,Xã,21,15.631,107.966,1939.0,15.3693,108.547,173.14
Thành phố Đà Nẵng,Xã Chiên Đàn,Đà Nẵng,Chiên Đàn,Xã,21,15.631,107.966,1882.0,15.5474,108.394,48.63
Thành phố Đà Nẵng,Xã Tây Hồ,Đà Nẵng,Tây Hồ,Xã,21,15.631,107.966,1943.0,15.5884,108.383,75.67
Thành phố Đà Nẵng,Xã Phú Ninh,Đà Nẵng,Phú Ninh,Xã,21,15.631,107.966,1921.0,15.47,108.427,131.35
Tỉnh Quảng Ngãi,Phường Nghĩa Lộ,Quảng Ngãi,Nghĩa Lộ,Phường,22,14.7688,108.143,2025.0,15.1186,108.785,17.07
Tỉnh Quảng Ngãi,Phường Cẩm Thành,Quảng Ngãi,Cẩm Thành,Phường,22,14.7688,108.143,1982.0,15.1135,108.812,7.93
Tỉnh Quảng Ngãi,Xã An Phú,Quảng Ngãi,An Phú,Xã,22,14.7688,108.143,1968.0,15.1214,108.863,34.7
Tỉnh Quảng Ngãi,Phường Trương Quang Trọng,Quảng Ngãi,Trương Quang Trọng,Phường,22,14.7688,108.143,2057.0,15.1574,108.809,34.65
Tỉnh Quảng Ngãi,Xã Đông Sơn,Quảng Ngãi,Đông Sơn,Xã,22,14.7688,108.143,2001.0,15.2417,108.851,115.83
Tỉnh Quảng Ngãi,Xã Tịnh Khê,Quảng Ngãi,Tịnh Khê,Xã,22,14.7688,108.143,2052.0,15.1651,108.87,46.05
Tỉnh Quảng Ngãi,Xã Bình Sơn,Quảng Ngãi,Bình Sơn,Xã,22,14.7688,108.143,1979.0,15.3313,108.746,281.7
Tỉnh Quảng Ngãi,Xã Vạn Tường,Quảng Ngãi,Vạn Tường,Xã,22,14.7688,108.143,2060.0,15.3351,108.822,109.28
Tỉnh Quảng Ngãi,Xã Bình Minh,Quảng Ngãi,Bình Minh,Xã,22,14.7688,108.143,1978.0,15.3139,108.652,36.7
Tỉnh Quảng Ngãi,Xã Bình Chương,Quảng Ngãi,Bình Chương,Xã,22,14.7688,108.143,1977.0,15.2644,108.721,30.79
Tỉnh Quảng Ngãi,Xã Trà Bồng,Quảng Ngãi,Trà Bồng,Xã,22,14.7688,108.143,2053.0,15.2655,108.502,139.43
Tỉnh Quảng Ngãi,Xã Đông Trà Bồng,Quảng Ngãi,Đông Trà Bồng,Xã,22,14.7688,108.143,2002.0,15.275,108.583,74.83
Tỉnh Quảng Ngãi,Xã Thanh Bồng,Quảng Ngãi,Thanh Bồng,Xã,22,14.7688,108.143,2049.0,15.271,108.374,133.88
Tỉnh Quảng Ngãi,Xã Cà Đam,Quảng Ngãi,Cà Đam,Xã,22,14.7688,108.143,1981.0,15.1687,108.526,112.35
Tỉnh Quảng Ngãi,Xã Tây Trà Bồng,Quảng Ngãi,Tây Trà Bồng,Xã,22,14.7688,108.143,2048.0,15.1517,108.425,129.05
Tỉnh Quảng Ngãi,Xã Tây Trà,Quảng Ngãi,Tây Trà,Xã,22,14.7688,108.143,2047.0,15.1624,108.337,170.86
Tỉnh Quảng Ngãi,Xã Thọ Phong,Quảng Ngãi,Thọ Phong,Xã,22,14.7688,108.143,2051.0,15.2283,108.751,66.64
Tỉnh Quảng Ngãi,Xã Ba Gia,Quảng Ngãi,Ba Gia,Xã,22,14.7688,108.143,1971.0,15.2167,108.669,66.14
Tỉnh Quảng Ngãi,Xã Sơn Tịnh,Quảng Ngãi,Sơn Tịnh,Xã,22,14.7688,108.143,2046.0,15.1767,108.729,59.78
Tỉnh Quảng Ngãi,Xã Trường Giang,Quảng Ngãi,Trường Giang,Xã,22,14.7688,108.143,2056.0,15.1819,108.634,51.3
Tỉnh Quảng Ngãi,Xã Tư Nghĩa,Quảng Ngãi,Tư Nghĩa,Xã,22,14.7688,108.143,2059.0,15.0834,108.841,41.93
Tỉnh Quảng Ngãi,Xã Vệ Giang,Quảng Ngãi,Vệ Giang,Xã,22,14.7688,108.143,2061.0,15.056,108.854,24.21
Tỉnh Quảng Ngãi,Xã Trà Giang,Quảng Ngãi,Trà Giang,Xã,22,14.7688,108.143,2055.0,15.1013,108.669,91.72
Tỉnh Quảng Ngãi,Xã Nghĩa Giang,Quảng Ngãi,Nghĩa Giang,Xã,22,14.7688,108.143,2023.0,15.1095,108.74,47.74
Tỉnh Quảng Ngãi,Xã Sơn Hà,Quảng Ngãi,Sơn Hà,Xã,22,14.7688,108.143,2037.0,15.0449,108.434,163.44
Tỉnh Quảng Ngãi,Xã Sơn Hạ,Quảng Ngãi,Sơn Hạ,Xã,22,14.7688,108.143,2038.0,15.0928,108.538,154.29
Tỉnh Quảng Ngãi,Xã Sơn Linh,Quảng Ngãi,Sơn Linh,Xã,22,14.7688,108.143,2040.0,15.0005,108.577,126.7
Tỉnh Quảng Ngãi,Xã Sơn Thủy,Quảng Ngãi,Sơn Thủy,Xã,22,14.7688,108.143,2045.0,14.9617,108.507,95.77
Tỉnh Quảng Ngãi,Xã Sơn Kỳ,Quảng Ngãi,Sơn Kỳ,Xã,22,14.7688,108.143,2039.0,14.8539,108.515,188.07
Tỉnh Quảng Ngãi,Xã Sơn Tây Thượng,Quảng Ngãi,Sơn Tây Thượng,Xã,22,14.7688,108.143,2044.0,15.0407,108.292,122.43
Tỉnh Quảng Ngãi,Xã Sơn Tây,Quảng Ngãi,Sơn Tây,Xã,22,14.7688,108.143,2042.0,14.9439,108.352,127.06
Tỉnh Quảng Ngãi,Xã Sơn Tây Hạ,Quảng Ngãi,Sơn Tây Hạ,Xã,22,14.7688,108.143,2043.0,14.9125,108.425,136.15
Tỉnh Quảng Ngãi,Xã Sơn Mai,Quảng Ngãi,Sơn Mai,Xã,22,14.7688,108.143,2041.0,14.9859,108.697,112.56
Tỉnh Quảng Ngãi,Xã Minh Long,Quảng Ngãi,Minh Long,Xã,22,14.7688,108.143,2019.0,14.9315,108.659,124.74
Tỉnh Quảng Ngãi,Xã Nghĩa Hành,Quảng Ngãi,Nghĩa Hành,Xã,22,14.7688,108.143,2024.0,15.0629,108.773,24.4
Tỉnh Quảng Ngãi,Xã Phước Giang,Quảng Ngãi,Phước Giang,Xã,22,14.7688,108.143,2031.0,15.0433,108.738,57.02
Tỉnh Quảng Ngãi,Xã Đình Cương,Quảng Ngãi,Đình Cương,Xã,22,14.7688,108.143,2000.0,14.9985,108.811,53.96
Tỉnh Quảng Ngãi,Xã Thiện Tín,Quảng Ngãi,Thiện Tín,Xã,22,14.7688,108.143,2050.0,14.917,108.774,99.1
Tỉnh Quảng Ngãi,Xã Mộ Đức,Quảng Ngãi,Mộ Đức,Xã,22,14.7688,108.143,2021.0,14.9378,108.847,76.17
Tỉnh Quảng Ngãi,Xã Long Phụng,Quảng Ngãi,Long Phụng,Xã,22,14.7688,108.143,2014.0,15.0376,108.879,36.1
Tỉnh Quảng Ngãi,Xã Mỏ Cày,Quảng Ngãi,Mỏ Cày,Xã,22,14.7688,108.143,2020.0,14.993,108.9,44.8446
Tỉnh Quảng Ngãi,Xã Lân Phong,Quảng Ngãi,Lân Phong,Xã,22,14.7688,108.143,2013.0,14.9156,108.907,57.01
Tỉnh Quảng Ngãi,Phường Đức Phổ,Quảng Ngãi,Đức Phổ,Phường,22,14.7688,108.143,2004.0,14.8008,108.959,69.33
Tỉnh Quảng Ngãi,Phường Trà Câu,Quảng Ngãi,Trà Câu,Phường,22,14.7688,108.143,2054.0,14.8656,108.949,54.46
Tỉnh Quảng Ngãi,Xã Nguyễn Nghiêm,Quảng Ngãi,Nguyễn Nghiêm,Xã,22,14.7688,108.143,2030.0,14.8404,108.87,95.33
Tỉnh Quảng Ngãi,Xã Khánh Cường,Quảng Ngãi,Khánh Cường,Xã,22,14.7688,108.143,2008.0,14.7293,109.007,103.98
Tỉnh Quảng Ngãi,Phường Sa Huỳnh,Quảng Ngãi,Sa Huỳnh,Phường,22,14.7688,108.143,2034.0,14.6546,109.05,49.95
Tỉnh Quảng Ngãi,Xã Ba Tơ,Quảng Ngãi,Ba Tơ,Xã,22,14.7688,108.143,1973.0,14.7378,108.738,120.91
