province,ward,provinceShort,wardShort,wardType,provinceCode,provinceLat,provinceLon,wardCode,wardLat,wardLon,wardAreaKm2
Tỉnh Hà Tĩnh,Xã Hương Xuân,Hà Tĩnh,Hương Xuân,Xã,42,18.2912,105.735,18544,18.0769,105.655,263.14
Tỉnh Hà Tĩnh,Xã Phúc Trạch,Hà Tĩnh,Phúc Trạch,Xã,42,18.2912,105.735,18547,18.0935,105.809,201.42
Tỉnh Hà Tĩnh,Xã Hồng Lộc,Hà Tĩnh,Hồng Lộc,Xã,42,18.2912,105.735,18409,18.5015,105.834,33.78
Tỉnh Hà Tĩnh,Xã Lộc Hà,Hà Tĩnh,Lộc Hà,Xã,42,18.2912,105.735,18568,18.4828,105.881,35.63
Tỉnh Hà Tĩnh,Xã Đông Kinh,Hà Tĩnh,Đông Kinh,Xã,42,18.2912,105.735,18586,18.4251,105.82,27.57
Tỉnh Hà Tĩnh,Xã Mai Phụ,Hà Tĩnh,Mai Phụ,Xã,42,18.2912,105.735,18583,18.4303,105.883,31.93
Tỉnh Hà Tĩnh,Xã Thạch Hà,Hà Tĩnh,Thạch Hà,Xã,42,18.2912,105.735,18562,18.3863,105.854,31.18
Tỉnh Hà Tĩnh,Xã Toàn Lưu,Hà Tĩnh,Toàn Lưu,Xã,42,18.2912,105.735,18634,18.3235,105.802,60.65
Tỉnh Hà Tĩnh,Xã Việt Xuyên,Hà Tĩnh,Việt Xuyên,Xã,42,18.2912,105.735,18601,18.3723,105.806,32.1
Tỉnh Hà Tĩnh,Xã Thạch Xuân,Hà Tĩnh,Thạch Xuân,Xã,42,18.2912,105.735,18667,18.2579,105.86,72.53
Tỉnh Hà Tĩnh,Xã Cẩm Xuyên,Hà Tĩnh,Cẩm Xuyên,Xã,42,18.2912,105.735,18673,18.2227,105.985,88.98
Tỉnh Hà Tĩnh,Xã Thiên Cầm,Hà Tĩnh,Thiên Cầm,Xã,42,18.2912,105.735,18676,18.2594,106.063,40.55
Tỉnh Hà Tĩnh,Xã Yên Hòa,Hà Tĩnh,Yên Hòa,Xã,42,18.2912,105.735,18682,18.3159,106.031,38.27
Tỉnh Hà Tĩnh,Xã Cẩm Duệ,Hà Tĩnh,Cẩm Duệ,Xã,42,18.2912,105.735,18739,18.1632,105.932,193.57
Tỉnh Hà Tĩnh,Xã Cẩm Trung,Hà Tĩnh,Cẩm Trung,Xã,42,18.2912,105.735,18742,18.2379,106.114,32.72
Tỉnh Hà Tĩnh,Xã Cẩm Hưng,Hà Tĩnh,Cẩm Hưng,Xã,42,18.2912,105.735,18736,18.156,106.025,103.8
Tỉnh Hà Tĩnh,Xã Cẩm Lạc,Hà Tĩnh,Cẩm Lạc,Xã,42,18.2912,105.735,18748,18.1609,106.086,115.86
Tỉnh Hà Tĩnh,Xã Kỳ Xuân,Hà Tĩnh,Kỳ Xuân,Xã,42,18.2912,105.735,18766,18.2086,106.165,72.94
Tỉnh Hà Tĩnh,Xã Kỳ Anh,Hà Tĩnh,Kỳ Anh,Xã,42,18.2912,105.735,18775,18.183,106.222,64.74
Tỉnh Hà Tĩnh,Xã Kỳ Khang,Hà Tĩnh,Kỳ Khang,Xã,42,18.2912,105.735,18790,18.1439,106.266,48.85
Tỉnh Hà Tĩnh,Xã Kỳ Văn,Hà Tĩnh,Kỳ Văn,Xã,42,18.2912,105.735,18787,18.1139,106.193,135.75
Tỉnh Hà Tĩnh,Xã Kỳ Thượng,Hà Tĩnh,Kỳ Thượng,Xã,42,18.2912,105.735,18844,18.0096,106.101,218.82
Tỉnh Hà Tĩnh,Phường Hải Ninh,Hà Tĩnh,Hải Ninh,Phường,42,18.2912,105.735,18781,18.1128,106.325,39.37
Tỉnh Hà Tĩnh,Phường Sông Trí,Hà Tĩnh,Sông Trí,Phường,42,18.2912,105.735,18754,18.0464,106.324,69.9
Tỉnh Hà Tĩnh,Xã Kỳ Hoa,Hà Tĩnh,Kỳ Hoa,Xã,42,18.2912,105.735,18814,18.0337,106.259,73.28
Tỉnh Hà Tĩnh,Xã Kỳ Lạc,Hà Tĩnh,Kỳ Lạc,Xã,42,18.2912,105.735,18838,17.9833,106.225,169.13
Tỉnh Hà Tĩnh,Phường Hoành Sơn,Hà Tĩnh,Hoành Sơn,Phường,42,18.2912,105.735,18832,17.9989,106.44,70.48
Tỉnh Hà Tĩnh,Phường Vũng Áng,Hà Tĩnh,Vũng Áng,Phường,42,18.2912,105.735,18823,18.0498,106.389,82.98
Tỉnh Quảng Trị,Phường Đồng Hới,Quảng Trị,Đồng Hới,Phường,44,17.2405,106.527,18880,17.4522,106.632,41.35
Tỉnh Quảng Trị,Phường Đồng Thuận,Quảng Trị,Đồng Thuận,Phường,44,17.2405,106.527,18859,17.4958,106.59,26.49
Tỉnh Quảng Trị,Phường Đồng Sơn,Quảng Trị,Đồng Sơn,Phường,44,17.2405,106.527,18871,17.4296,106.549,88.03
Tỉnh Quảng Trị,Xã Minh Hóa,Quảng Trị,Minh Hóa,Xã,44,17.2405,106.527,18901,17.8486,105.95,156.97
Tỉnh Quảng Trị,Xã Dân Hóa,Quảng Trị,Dân Hóa,Xã,44,17.2405,106.527,18904,17.8259,105.735,365.0
Tỉnh Quảng Trị,Xã Tân Thành,Quảng Trị,Tân Thành,Xã,44,17.2405,106.527,18919,17.8809,105.828,89.77
Tỉnh Quảng Trị,Xã Kim Điền,Quảng Trị,Kim Điền,Xã,44,17.2405,106.527,18922,17.7428,105.861,229.42
Tỉnh Quảng Trị,Xã Kim Phú,Quảng Trị,Kim Phú,Xã,44,17.2405,106.527,18943,17.6719,105.991,552.57
Tỉnh Quảng Trị,Xã Đồng Lê,Quảng Trị,Đồng Lê,Xã,44,17.2405,106.527,18949,17.9452,105.991,291.93
Tỉnh Quảng Trị,Xã Tuyên Sơn,Quảng Trị,Tuyên Sơn,Xã,44,17.2405,106.527,18952,18.0335,105.899,132.14
Tỉnh Quảng Trị,Xã Tuyên Lâm,Quảng Trị,Tuyên Lâm,Xã,44,17.2405,106.527,18958,17.967,105.761,235.2
Tỉnh Quảng Trị,Xã Tuyên Phú,Quảng Trị,Tuyên Phú,Xã,44,17.2405,106.527,18985,17.8673,106.116,135.88
Tỉnh Quảng Trị,Xã Tuyên Bình,Quảng Trị,Tuyên Bình,Xã,44,17.2405,106.527,18991,17.8897,106.246,119.19
Tỉnh Quảng Trị,Xã Tuyên Hóa,Quảng Trị,Tuyên Hóa,Xã,44,17.2405,106.527,18997,17.7643,106.201,194.92
Tỉnh Quảng Trị,Xã Phú Trạch,Quảng Trị,Phú Trạch,Xã,44,17.2405,106.527,19021,17.9471,106.396,197.41
Tỉnh Quảng Trị,Xã Hòa Trạch,Quảng Trị,Hòa Trạch,Xã,44,17.2405,106.527,19033,17.8743,106.388,52.67
Tỉnh Quảng Trị,Xã Trung Thuần,Quảng Trị,Trung Thuần,Xã,44,17.2405,106.527,19030,17.8399,106.338,98.83
Tỉnh Quảng Trị,Xã Quảng Trạch,Quảng Trị,Quảng Trạch,Xã,44,17.2405,106.527,19057,17.7878,106.396,56.64
Tỉnh Quảng Trị,Xã Tân Gianh,Quảng Trị,Tân Gianh,Xã,44,17.2405,106.527,19051,17.727,106.313,41.05
Tỉnh Quảng Trị,Xã Hoàn Lão,Quảng Trị,Hoàn Lão,Xã,44,17.2405,106.527,19111,17.5674,106.509,99.03
Tỉnh Quảng Trị,Xã Nam Trạch,Quảng Trị,Nam Trạch,Xã,44,17.2405,106.527,19198,17.4925,106.508,129.83
Tỉnh Quảng Trị,Xã Phong Nha,Quảng Trị,Phong Nha,Xã,44,17.2405,106.527,19138,17.6186,106.284,358.1
Tỉnh Quảng Trị,Xã Bắc Trạch,Quảng Trị,Bắc Trạch,Xã,44,17.2405,106.527,19126,17.6789,106.43,97.61
Tỉnh Quảng Trị,Xã Bố Trạch,Quảng Trị,Bố Trạch,Xã,44,17.2405,106.527,19141,17.5385,106.411,299.42
Tỉnh Quảng Trị,Xã Đông Trạch,Quảng Trị,Đông Trạch,Xã,44,17.2405,106.527,19159,17.637,106.491,
Tỉnh Quảng Trị,Xã Thượng Trạch,Quảng Trị,Thượng Trạch,Xã,44,17.2405,106.527,19147,17.4608,106.183,
Tỉnh Quảng Trị,Xã Trường Sơn,Quảng Trị,Trường Sơn,Xã,44,17.2405,106.527,19204,17.2539,106.458,935.96
Tỉnh Quảng Trị,Xã Quảng Ninh,Quảng Trị,Quảng Ninh,Xã,44,17.2405,106.527,19207,17.3867,106.615,100.27
Tỉnh Quảng Trị,Xã Ninh Châu,Quảng Trị,Ninh Châu,Xã,44,17.2405,106.527,19225,17.3446,106.713,86.03
Tỉnh Quảng Trị,Xã Trường Ninh,Quảng Trị,Trường Ninh,Xã,44,17.2405,106.527,19237,17.298,106.659,71.92
Tỉnh Quảng Trị,Xã Lệ Ninh,Quảng Trị,Lệ Ninh,Xã,44,17.2405,106.527,19246,17.237,106.698,56.32
Tỉnh Quảng Trị,Xã Lệ Thủy,Quảng Trị,Lệ Thủy,Xã,44,17.2405,106.527,19249,17.2319,106.77,55.93
Tỉnh Quảng Trị,Xã Cam Hồng,Quảng Trị,Cam Hồng,Xã,44,17.2405,106.527,19255,17.2723,106.798,87.89
Tỉnh Quảng Trị,Xã Kim Ngân,Quảng Trị,Kim Ngân,Xã,44,17.2405,106.527,19318,17.062,106.645,881.06
Tỉnh Quảng Trị,Xã Sen Ngư,Quảng Trị,Sen Ngư,Xã,44,17.2405,106.527,19288,17.1708,106.916,120.84
Tỉnh Quảng Trị,Xã Tân Mỹ,Quảng Trị,Tân Mỹ,Xã,44,17.2405,106.527,19291,17.1515,106.85,102.57
Tỉnh Quảng Trị,Xã Trường Phú,Quảng Trị,Trường Phú,Xã,44,17.2405,106.527,19309,17.1662,106.76,97.18
Tỉnh Quảng Trị,Phường Ba Đồn,Quảng Trị,Ba Đồn,Phường,44,17.2405,106.527,19009,17.7687,106.418,20.45
Tỉnh Quảng Trị,Phường Bắc Gianh,Quảng Trị,Bắc Gianh,Phường,44,17.2405,106.527,19066,17.7364,106.455,31.14
Tỉnh Quảng Trị,Xã Nam Ba Đồn,Quảng Trị,Nam Ba Đồn,Xã,44,17.2405,106.527,19075,17.735,106.3297,76.3
Tỉnh Quảng Trị,Xã Nam Gianh,Quảng Trị,Nam Gianh,Xã,44,17.2405,106.527,19093,17.6923,106.372,34.43
Tỉnh Quảng Trị,Phường Đông Hà,Quảng Trị,Đông Hà,Phường,44,17.2405,106.527,19333,16.802,107.071,38.05
Tỉnh Quảng Trị,Phường Nam Đông Hà,Quảng Trị,Nam Đông Hà,Phường,44,17.2405,106.527,19351,16.8001,107.106,35.04
Tỉnh Quảng Trị,Phường Quảng Trị,Quảng Trị,Quảng Trị,Phường,44,17.2405,106.527,19360,16.6781,107.145,72.82
Tỉnh Quảng Trị,Xã Vĩnh Linh,Quảng Trị,Vĩnh Linh,Xã,44,17.2405,106.527,19363,17.0783,106.956,90.37
Tỉnh Quảng Trị,Xã Bến Quan,Quảng Trị,Bến Quan,Xã,44,17.2405,106.527,19366,16.9665,106.843,278.99
Tỉnh Quảng Trị,Xã Vĩnh Hoàng,Quảng Trị,Vĩnh Hoàng,Xã,44,17.2405,106.527,19372,17.0978,107.028,87.06
Tỉnh Quảng Trị,Xã Cửa Tùng,Quảng Trị,Cửa Tùng,Xã,44,17.2405,106.527,19414,17.0447,107.085,59.83
Tỉnh Quảng Trị,Xã Vĩnh Thủy,Quảng Trị,Vĩnh Thủy,Xã,44,17.2405,106.527,19405,17.0043,106.982,103.74
Tỉnh Quảng Trị,Xã Khe Sanh,Quảng Trị,Khe Sanh,Xã,44,17.2405,106.527,19429,16.589,106.782,134.81
Tỉnh Quảng Trị,Xã Lao Bảo,Quảng Trị,Lao Bảo,Xã,44,17.2405,106.527,19432,16.6362,106.633,83.04
Tỉnh Quảng Trị,Xã Hướng Lập,Quảng Trị,Hướng Lập,Xã,44,17.2405,106.527,19435,16.8967,106.6,219.64
Tỉnh Quảng Trị,Xã Hướng Phùng,Quảng Trị,Hướng Phùng,Xã,44,17.2405,106.527,19441,16.7622,106.669,447.59
Tỉnh Quảng Trị,Xã Tân Lập,Quảng Trị,Tân Lập,Xã,44,17.2405,106.527,19462,16.5759,106.708,83.18
Tỉnh Quảng Trị,Xã Lìa,Quảng Trị,Lìa,Xã,44,17.2405,106.527,19489,16.4759,106.698,71.69
Tỉnh Quảng Trị,Xã A Dơi,Quảng Trị,A Dơi,Xã,44,17.2405,106.527,19483,16.4953,106.77,112.41
Tỉnh Quảng Trị,Xã Gio Linh,Quảng Trị,Gio Linh,Xã,44,17.2405,106.527,19495,16.9254,107.086,96.7
Tỉnh Quảng Trị,Xã Cửa Việt,Quảng Trị,Cửa Việt,Xã,44,17.2405,106.527,19496,16.9061,107.144,50.83
Tỉnh Quảng Trị,Xã Bến Hải,Quảng Trị,Bến Hải,Xã,44,17.2405,106.527,19501,16.9627,107.012,54.77
Tỉnh Quảng Trị,Xã Cồn Tiên,Quảng Trị,Cồn Tiên,Xã,44,17.2405,106.527,19537,16.9036,106.974,268.58
Tỉnh Quảng Trị,Xã Hướng Hiệp,Quảng Trị,Hướng Hiệp,Xã,44,17.2405,106.527,19555,16.745,106.826,185.61
Tỉnh Quảng Trị,Xã Đakrông,Quảng Trị,Đakrông,Xã,44,17.2405,106.527,19564,16.5801,106.903,359.29
Tỉnh Quảng Trị,Xã Ba Lòng,Quảng Trị,Ba Lòng,Xã,44,17.2405,106.527,19567,16.6266,107.017,210.58
Tỉnh Quảng Trị,Xã Tà Rụt,Quảng Trị,Tà Rụt,Xã,44,17.2405,106.527,19588,16.4538,107.001,273.15
Tỉnh Quảng Trị,Xã La Lay,Quảng Trị,La Lay,Xã,44,17.2405,106.527,19594,16.3502,107.0,156.21
Tỉnh Quảng Trị,Xã Cam Lộ,Quảng Trị,Cam Lộ,Xã,44,17.2405,106.527,19597,16.7517,106.949,166.85
Tỉnh Quảng Trị,Xã Hiếu Giang,Quảng Trị,Hiếu Giang,Xã,44,17.2405,106.527,19603,16.8353,106.967,177.36
Tỉnh Quảng Trị,Xã Triệu Phong,Quảng Trị,Triệu Phong,Xã,44,17.2405,106.527,19624,16.7174,107.137,80.79
Tỉnh Quảng Trị,Xã Nam Cửa Việt,Quảng Trị,Nam Cửa Việt,Xã,44,17.2405,106.527,19639,16.8527,107.206,74.12
Tỉnh Quảng Trị,Xã Triệu Bình,Quảng Trị,Triệu Bình,Xã,44,17.2405,106.527,19645,16.8254,107.167,37.2
Tỉnh Quảng Trị,Xã Triệu Cơ,Quảng Trị,Triệu Cơ,Xã,44,17.2405,106.527,19654,16.7948,107.253,44.54
Tỉnh Quảng Trị,Xã Ái Tử,Quảng Trị,Ái Tử,Xã,44,17.2405,106.527,19669,16.7446,107.09,116.74
Tỉnh Quảng Trị,Xã Diên Sanh,Quảng Trị,Diên Sanh,Xã,44,17.2405,106.527,19681,16.6719,107.257,87.97
Tỉnh Quảng Trị,Xã Mỹ Thủy,Quảng Trị,Mỹ Thủy,Xã,44,17.2405,106.527,19741,16.7278,107.341,43.82
Tỉnh Quảng Trị,Xã Vĩnh Định,Quảng Trị,Vĩnh Định,Xã,44,17.2405,106.527,19699,16.755,107.278,63.85
Tỉnh Quảng Trị,Xã Hải Lăng,Quảng Trị,Hải Lăng,Xã,44,17.2405,106.527,19702,16.6921,107.206,116.89
Tỉnh Quảng Trị,Xã Nam Hải Lăng,Quảng Trị,Nam Hải Lăng,Xã,44,17.2405,106.527,19735,16.6177,107.264,114.84
Tỉnh Quảng Trị,Đặc khu Cồn Cỏ,Quảng Trị,Cồn Cỏ,Đặc khu,44,17.2405,106.527,19742,17.15925,107.339,2.3
Thành phố Huế,Phường Vỹ Dạ,Huế,Vỹ Dạ,Phường,46,16.3316,107.517,19777,16.4779,107.611,8.93
Thành phố Huế,Phường Thuận Hóa,Huế,Thuận Hóa,Phường,46,16.3316,107.517,19789,16.4556,107.584,7.57
Thành phố Huế,Phường An Cựu,Huế,An Cựu,Phường,46,16.3316,107.517,19815,16.4316,107.596,16.71
Thành phố Huế,Phường Thủy Xuân,Huế,Thủy Xuân,Phường,46,16.3316,107.517,19813,16.4077,107.583,37.03
Thành phố Huế,Phường Thuận An,Huế,Thuận An,Phường,46,16.3316,107.517,19900,16.5518,107.641,36.48
Thành phố Huế,Phường Dương Nỗ,Huế,Dương Nỗ,Phường,46,16.3316,107.517,19909,16.5248,107.598,20.63
Thành phố Huế,Phường Mỹ Thượng,Huế,Mỹ Thượng,Phường,46,16.3316,107.517,19930,16.5042,107.633,28.83
Thành phố Huế,Phường Hóa Châu,Huế,Hóa Châu,Phường,46,16.3316,107.517,20014,16.5457,107.58,34.6
Thành phố Huế,Phường Phú Xuân,Huế,Phú Xuân,Phường,46,16.3316,107.517,19753,16.4785,107.577,10.38
Thành phố Huế,Phường Kim Long,Huế,Kim Long,Phường,46,16.3316,107.517,19774,16.4047,107.543,90.14
Thành phố Huế,Phường Hương An,Huế,Hương An,Phường,46,16.3316,107.517,19804,16.4612,107.515,19.43
Thành phố Huế,Phường Phong Điền,Huế,Phong Điền,Phường,46,16.3316,107.517,19819,16.4904,107.24,592.48
Thành phố Huế,Phường Phong Phú,Huế,Phong Phú,Phường,46,16.3316,107.517,19828,16.6959,107.41,60.85
Thành phố Huế,Phường Phong Dinh,Huế,Phong Dinh,Phường,46,16.3316,107.517,19831,16.6442,107.366,87.17
Thành phố Huế,Phường Phong Quảng,Huế,Phong Quảng,Phường,46,16.3316,107.517,19873,16.6339,107.506,41.7
Thành phố Huế,Phường Phong Thái,Huế,Phong Thái,Phường,46,16.3316,107.517,19858,16.5343,107.425,187.02
Thành phố Huế,Xã Quảng Điền,Huế,Quảng Điền,Xã,46,16.3316,107.517,19867,16.5697,107.533,45.93
Thành phố Huế,Xã Đan Điền,Huế,Đan Điền,Xã,46,16.3316,107.517,19885,16.6304,107.438,82.62
Thành phố Huế,Xã Phú Hồ,Huế,Phú Hồ,Xã,46,16.3316,107.517,19918,16.4778,107.688,57.72
Thành phố Huế,Xã Phú Vinh,Huế,Phú Vinh,Xã,46,16.3316,107.517,19945,16.4549,107.775,57.95
Thành phố Huế,Xã Phú Vang,Huế,Phú Vang,Xã,46,16.3316,107.517,19942,16.402,107.771,86.19
Thành phố Huế,Phường Phú Bài,Huế,Phú Bài,Phường,46,16.3316,107.517,19960,16.2807,107.611,344.63
Thành phố Huế,Phường Thanh Thủy,Huế,Thanh Thủy,Phường,46,16.3316,107.517,19969,16.4205,107.635,48.92
Thành phố Huế,Phường Hương Thủy,Huế,Hương Thủy,Phường,46,16.3316,107.517,19975,16.4186,107.693,33.93
Thành phố Huế,Phường Hương Trà,Huế,Hương Trà,Phường,46,16.3316,107.517,19996,16.4064,107.401,83.28
Thành phố Huế,Phường Kim Trà,Huế,Kim Trà,Phường,46,16.3316,107.517,20017,16.4941,107.509,42.8
Thành phố Huế,Xã Bình Điền,Huế,Bình Điền,Xã,46,16.3316,107.517,20035,16.3492,107.459,266.5
Thành phố Huế,Xã A Lưới 2,Huế,A Lưới 2,Xã,46,16.3316,107.517,20044,16.2566,107.198,97.62
Thành phố Huế,Xã A Lưới 1,Huế,A Lưới 1,Xã,46,16.3316,107.517,20056,16.3409,107.149,198.59
Thành phố Huế,Xã A Lưới 5,Huế,A Lưới 5,Xã,46,16.3316,107.517,20050,16.2205,107.411,464.4
Thành phố Huế,Xã A Lưới 3,Huế,A Lưới 3,Xã,46,16.3316,107.517,20071,16.2015,107.245,154.23
Thành phố Huế,Xã A Lưới 4,Huế,A Lưới 4,Xã,46,16.3316,107.517,20101,16.1404,107.351,233.65
Thành phố Huế,Xã Phú Lộc,Huế,Phú Lộc,Xã,46,16.3316,107.517,20107,16.2682,107.886,119.3
Thành phố Huế,Xã Chân Mây - Lăng Cô,Huế,Chân Mây - Lăng Cô,Xã,46,16.3316,107.517,20137,16.246,108.014,261.38
Thành phố Huế,Xã Vinh Lộc,Huế,Vinh Lộc,Xã,46,16.3316,107.517,20122,16.3606,107.867,66.53
Thành phố Huế,Xã Hưng Lộc,Huế,Hưng Lộc,Xã,46,16.3316,107.517,20131,16.292,107.705,95.62
Thành phố Huế,Xã Lộc An,Huế,Lộc An,Xã,46,16.3316,107.517,20140,16.274,107.798,177.58
Thành phố Huế,Xã Khe Tre,Huế,Khe Tre,Xã,46,16.3316,107.517,20161,16.1513,107.77,256.02
Thành phố Huế,Xã Nam Đông,Huế,Nam Đông,Xã,46,16.3316,107.517,20179,16.066,107.717,175.95
Thành phố Huế,Xã Long Quảng,Huế,Long Quảng,Xã,46,16.3316,107.517,20182,16.0997,107.587,215.85
Thành phố Đà Nẵng,Phường Hải Vân,Đà Nẵng,Hải Vân,Phường,48,15.631,107.966,20194,16.1315,107.972,406.09
Thành phố Đà Nẵng,Phường Liên Chiểu,Đà Nẵng,Liên Chiểu,Phường,48,15.631,107.966,20197,16.0933,108.092,41.19
Thành phố Đà Nẵng,Phường Hòa Khánh,Đà Nẵng,Hòa Khánh,Phường,48,15.631,107.966,20200,16.0471,108.131,40.93
Thành phố Đà Nẵng,Phường Thanh Khê,Đà Nẵng,Thanh Khê,Phường,48,15.631,107.966,20209,16.0697,108.203,7.92
Thành phố Đà Nẵng,Phường An Khê,Đà Nẵng,An Khê,Phường,48,15.631,107.966,20305,16.0367,108.179,12.36
Thành phố Đà Nẵng,Phường Hải Châu,Đà Nẵng,Hải Châu,Phường,48,15.631,107.966,20242,16.0762,108.218,7.58
Thành phố Đà Nẵng,Phường Hòa Cường,Đà Nẵng,Hòa Cường,Phường,48,15.631,107.966,20257,16.0458,108.212,15.72
Thành phố Đà Nẵng,Phường Sơn Trà,Đà Nẵng,Sơn Trà,Phường,48,15.631,107.966,20263,16.1191,108.265,56.03
Thành phố Đà Nẵng,Phường An Hải,Đà Nẵng,An Hải,Phường,48,15.631,107.966,20275,16.0689,108.237,7.37
Thành phố Đà Nẵng,Phường Ngũ Hành Sơn,Đà Nẵng,Ngũ Hành Sơn,Phường,48,15.631,107.966,20285,15.998,108.249,40.19
Thành phố Đà Nẵng,Phường Cẩm Lệ,Đà Nẵng,Cẩm Lệ,Phường,48,15.631,107.966,20260,16.0054,108.173,14.05
Thành phố Đà Nẵng,Phường Hòa Xuân,Đà Nẵng,Hòa Xuân,Phường,48,15.631,107.966,20314,15.9865,108.21,27.96
Thành phố Đà Nẵng,Xã Bà Nà,Đà Nẵng,Bà Nà,Xã,48,15.631,107.966,20308,16.0369,108.046,136.41
Thành phố Đà Nẵng,Xã Hòa Vang,Đà Nẵng,Hòa Vang,Xã,48,15.631,107.966,20320,15.9875,108.057,107.61
Thành phố Đà Nẵng,Xã Hòa Tiến,Đà Nẵng,Hòa Tiến,Xã,48,15.631,107.966,20332,15.9566,108.1,65.9
Thành phố Đà Nẵng,Đặc khu Hoàng Sa,Đà Nẵng,Hoàng Sa,Đặc khu,48,15.631,107.966,20333,16.568,112.135,305.0
Thành phố Đà Nẵng,Phường Bàn Thạch,Đà Nẵng,Bàn Thạch,Phường,48,15.631,107.966,20335,15.5804,108.483,34.77
Thành phố Đà Nẵng,Phường Tam Kỳ,Đà Nẵng,Tam Kỳ,Phường,48,15.631,107.966,20341,15.5581,108.479,8.36
Thành phố Đà Nẵng,Phường Hương Trà,Đà Nẵng,Hương Trà,Phường,48,15.631,107.966,20350,15.5443,108.494,14.64
Thành phố Đà Nẵng,Phường Quảng Phú,Đà Nẵng,Quảng Phú,Phường,48,15.631,107.966,20356,15.5924,108.514,36.21
Thành phố Đà Nẵng,Phường Hội An,Đà Nẵng,Hội An,Phường,48,15.631,107.966,20410,15.8697,108.33,10.81
Thành phố Đà Nẵng,Phường Hội An Tây,Đà Nẵng,Hội An Tây,Phường,48,15.631,107.966,20401,15.8966,108.319,18.09
Thành phố Đà Nẵng,Phường Hội An Đông,Đà Nẵng,Hội An Đông,Phường,48,15.631,107.966,20413,15.8821,108.361,18.22
Thành phố Đà Nẵng,Xã Tân Hiệp,Đà Nẵng,Tân Hiệp,Xã,48,15.631,107.966,20434,15.967,108.5205,16.43
Thành phố Đà Nẵng,Xã Hùng Sơn,Đà Nẵng,Hùng Sơn,Xã,48,15.631,107.966,20443,15.8034,107.313,287.95
Thành phố Đà Nẵng,Xã Tây Giang,Đà Nẵng,Tây Giang,Xã,48,15.631,107.966,20455,15.8516,107.484,400.45
Thành phố Đà Nẵng,Xã Avương,Đà Nẵng,Avương,Xã,48,15.631,107.966,20458,15.9534,107.56,225.868
Thành phố Đà Nẵng,Xã Đông Giang,Đà Nẵng,Đông Giang,Xã,48,15.631,107.966,20467,15.9316,107.66,169.43
Thành phố Đà Nẵng,Xã Sông Kôn,Đà Nẵng,Sông Kôn,Xã,48,15.631,107.966,20476,15.9751,107.783,212.94
Thành phố Đà Nẵng,Xã Sông Vàng,Đà Nẵng,Sông Vàng,Xã,48,15.631,107.966,20485,15.9926,107.908,183.63
Thành phố Đà Nẵng,Xã Bến Hiên,Đà Nẵng,Bến Hiên,Xã,48,15.631,107.966,20494,15.8408,107.716,255.85
Thành phố Đà Nẵng,Xã Đại Lộc,Đà Nẵng,Đại Lộc,Xã,48,15.631,107.966,20500,15.899,108.103,73.97
Thành phố Đà Nẵng,Xã Thượng Đức,Đà Nẵng,Thượng Đức,Xã,48,15.631,107.966,20506,15.8463,107.89,216.37
Thành phố Đà Nẵng,Xã Hà Nha,Đà Nẵng,Hà Nha,Xã,48,15.631,107.966,20515,15.8633,107.991,132.69
Thành phố Đà Nẵng,Xã Phú Thuận,Đà Nẵng,Phú Thuận,Xã,48,15.631,107.966,20542,15.7841,108.004,130.89
Thành phố Đà Nẵng,Xã Vu Gia,Đà Nẵng,Vu Gia,Xã,48,15.631,107.966,20539,15.8522,108.069,25.12
Thành phố Đà Nẵng,Phường Điện Bàn,Đà Nẵng,Điện Bàn,Phường,48,15.631,107.966,20551,15.8766,108.275,19.78
Thành phố Đà Nẵng,Phường Điện Bàn Bắc,Đà Nẵng,Điện Bàn Bắc,Phường,48,15.631,107.966,20557,15.9381,108.186,33.39
Thành phố Đà Nẵng,Phường An Thắng,Đà Nẵng,An Thắng,Phường,48,15.631,107.966,20575,15.9096,108.226,19.64
Thành phố Đà Nẵng,Phường Điện Bàn Đông,Đà Nẵng,Điện Bàn Đông,Phường,48,15.631,107.966,20579,15.9309,108.274,61.02
Thành phố Đà Nẵng,Xã Điện Bàn Tây,Đà Nẵng,Điện Bàn Tây,Xã,48,15.631,107.966,20569,15.8864,108.177,43.31
Thành phố Đà Nẵng,Xã Gò Nổi,Đà Nẵng,Gò Nổi,Xã,48,15.631,107.966,20587,15.8533,108.207,36.2
Thành phố Đà Nẵng,Xã Nam Phước,Đà Nẵng,Nam Phước,Xã,48,15.631,107.966,20599,15.8436,108.277,38.85
Thành phố Đà Nẵng,Xã Thu Bồn,Đà Nẵng,Thu Bồn,Xã,48,15.631,107.966,20611,15.7926,108.112,108.77
Thành phố Đà Nẵng,Xã Duy Xuyên,Đà Nẵng,Duy Xuyên,Xã,48,15.631,107.966,20623,15.7819,108.202,125.78
Thành phố Đà Nẵng,Xã Duy Nghĩa,Đà Nẵng,Duy Nghĩa,Xã,48,15.631,107.966,20635,15.8393,108.367,35.36
Thành phố Đà Nẵng,Xã Quế Sơn,Đà Nẵng,Quế Sơn,Xã,48,15.631,107.966,20641,15.6614,108.189,94.1
Thành phố Đà Nẵng,Xã Xuân Phú,Đà Nẵng,Xuân Phú,Xã,48,15.631,107.966,20650,15.7904,108.302,51.99
Thành phố Đà Nẵng,Xã Nông Sơn,Đà Nẵng,Nông Sơn,Xã,48,15.631,107.966,20656,15.7076,108.092,112.53
