old_wardCode,old_districtCode,old_provinceCode,old_ward,old_district,old_province,old_fullAddress,new_wardCode,new_provinceCode,new_ward,new_province,new_fullAddress,notSure,note
31861,956,95,Xã Vĩnh Lộc A,Huyện Hồng Dân,Tỉnh Bạc Liêu,"Xã Vĩnh Lộc A, Huyện Hồng Dân, Tỉnh Bạc Liêu",31858,96,Xã Vĩnh Lộc,Cà Mau,"Xã Vĩnh Lộc, Cà Mau",False,
31867,957,95,Thị trấn Phước Long,Huyện Phước Long,Tỉnh Bạc Liêu,"Thị trấn Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu",31867,96,Xã Phước Long,Cà Mau,"Xã Phước Long, Cà Mau",False,
31879,957,95,Xã Hưng Phú,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Hưng Phú, Huyện Phước Long, Tỉnh Bạc Liêu",31882,96,Xã Vĩnh Thanh,Cà Mau,"Xã Vĩnh Thanh, Cà Mau",False,
31885,957,95,Xã Phong Thạnh Tây A,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Phong Thạnh Tây A, Huyện Phước Long, Tỉnh Bạc Liêu",31885,96,Xã Phong Hiệp,Cà Mau,"Xã Phong Hiệp, Cà Mau",False,
31888,957,95,Xã Phong Thạnh Tây B,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Phong Thạnh Tây B, Huyện Phước Long, Tỉnh Bạc Liêu",31885,96,Xã Phong Hiệp,Cà Mau,"Xã Phong Hiệp, Cà Mau",False,
31876,957,95,Xã Phước Long,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Phước Long, Huyện Phước Long, Tỉnh Bạc Liêu",31876,96,Xã Vĩnh Phước,Cà Mau,"Xã Vĩnh Phước, Cà Mau",False,
31873,957,95,Xã Vĩnh Phú Tây,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Vĩnh Phú Tây, Huyện Phước Long, Tỉnh Bạc Liêu",31876,96,Xã Vĩnh Phước,Cà Mau,"Xã Vĩnh Phước, Cà Mau",False,
31870,957,95,Xã Vĩnh Phú Đông,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Vĩnh Phú Đông, Huyện Phước Long, Tỉnh Bạc Liêu",31867,96,Xã Phước Long,Cà Mau,"Xã Phước Long, Cà Mau",False,
31882,957,95,Xã Vĩnh Thanh,Huyện Phước Long,Tỉnh Bạc Liêu,"Xã Vĩnh Thanh, Huyện Phước Long, Tỉnh Bạc Liêu",31882,96,Xã Vĩnh Thanh,Cà Mau,"Xã Vĩnh Thanh, Cà Mau",False,
31900,958,95,Thị trấn Châu Hưng,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Thị trấn Châu Hưng, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31900,96,Xã Vĩnh Lợi,Cà Mau,"Xã Vĩnh Lợi, Cà Mau",False,
31903,958,95,Xã Châu Hưng A,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Châu Hưng A, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31900,96,Xã Vĩnh Lợi,Cà Mau,"Xã Vĩnh Lợi, Cà Mau",False,
31912,958,95,Xã Châu Thới,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Châu Thới, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31894,96,Xã Châu Thới,Cà Mau,"Xã Châu Thới, Cà Mau",False,
31909,958,95,Xã Hưng Hội,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Hưng Hội, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31906,96,Xã Hưng Hội,Cà Mau,"Xã Hưng Hội, Cà Mau",False,
31906,958,95,Xã Hưng Thành,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Hưng Thành, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31906,96,Xã Hưng Hội,Cà Mau,"Xã Hưng Hội, Cà Mau",False,
31921,958,95,Xã Long Thạnh,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Long Thạnh, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31891,96,Xã Hòa Bình,Cà Mau,"Xã Hòa Bình, Cà Mau",False,
31894,958,95,Xã Vĩnh Hưng,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Vĩnh Hưng, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31894,96,Xã Châu Thới,Cà Mau,"Xã Châu Thới, Cà Mau",False,
31897,958,95,Xã Vĩnh Hưng A,Huyện Vĩnh Lợi,Tỉnh Bạc Liêu,"Xã Vĩnh Hưng A, Huyện Vĩnh Lợi, Tỉnh Bạc Liêu",31894,96,Xã Châu Thới,Cà Mau,"Xã Châu Thới, Cà Mau",False,
31972,960,95,Thị trấn Gành Hào,Huyện Đông Hải,Tỉnh Bạc Liêu,"Thị trấn Gành Hào, Huyện Đông Hải, Tỉnh Bạc Liêu",31972,96,Xã Gành Hào,Cà Mau,"Xã Gành Hào, Cà Mau",False,
31990,960,95,Xã An Phúc,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã An Phúc, Huyện Đông Hải, Tỉnh Bạc Liêu",31993,96,Xã Định Thành,Cà Mau,"Xã Định Thành, Cà Mau",False,
31987,960,95,Xã An Trạch,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã An Trạch, Huyện Đông Hải, Tỉnh Bạc Liêu",31988,96,Xã An Trạch,Cà Mau,"Xã An Trạch, Cà Mau",False,
31988,960,95,Xã An Trạch A,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã An Trạch A, Huyện Đông Hải, Tỉnh Bạc Liêu",31988,96,Xã An Trạch,Cà Mau,"Xã An Trạch, Cà Mau",False,
31981,960,95,Xã Long Điền,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Long Điền, Huyện Đông Hải, Tỉnh Bạc Liêu",31985,96,Xã Long Điền,Cà Mau,"Xã Long Điền, Cà Mau",False,
31984,960,95,Xã Long Điền Tây,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Long Điền Tây, Huyện Đông Hải, Tỉnh Bạc Liêu",31972,96,Xã Gành Hào,Cà Mau,"Xã Gành Hào, Cà Mau",False,
31975,960,95,Xã Long Điền Đông,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Long Điền Đông, Huyện Đông Hải, Tỉnh Bạc Liêu",31975,96,Xã Đông Hải,Cà Mau,"Xã Đông Hải, Cà Mau",False,
31978,960,95,Xã Long Điền Đông A,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Long Điền Đông A, Huyện Đông Hải, Tỉnh Bạc Liêu",31975,96,Xã Đông Hải,Cà Mau,"Xã Đông Hải, Cà Mau",False,
31985,960,95,Xã Điền Hải,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Điền Hải, Huyện Đông Hải, Tỉnh Bạc Liêu",31985,96,Xã Long Điền,Cà Mau,"Xã Long Điền, Cà Mau",False,
31993,960,95,Xã Định Thành,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Định Thành, Huyện Đông Hải, Tỉnh Bạc Liêu",31993,96,Xã Định Thành,Cà Mau,"Xã Định Thành, Cà Mau",False,
31996,960,95,Xã Định Thành A,Huyện Đông Hải,Tỉnh Bạc Liêu,"Xã Định Thành A, Huyện Đông Hải, Tỉnh Bạc Liêu",31993,96,Xã Định Thành,Cà Mau,"Xã Định Thành, Cà Mau",False,
31825,954,95,Phường 1,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 1, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31825,96,Phường Bạc Liêu,Cà Mau,"Phường Bạc Liêu, Cà Mau",False,
31813,954,95,Phường 2,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 2, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31825,96,Phường Bạc Liêu,Cà Mau,"Phường Bạc Liêu, Cà Mau",False,
31816,954,95,Phường 3,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 3, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31825,96,Phường Bạc Liêu,Cà Mau,"Phường Bạc Liêu, Cà Mau",False,
31819,954,95,Phường 5,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 5, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31834,96,Phường Vĩnh Trạch,Cà Mau,"Phường Vĩnh Trạch, Cà Mau",False,
31822,954,95,Phường 7,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 7, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31825,96,Phường Bạc Liêu,Cà Mau,"Phường Bạc Liêu, Cà Mau",False,
31828,954,95,Phường 8,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường 8, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31825,96,Phường Bạc Liêu,Cà Mau,"Phường Bạc Liêu, Cà Mau",False,
31831,954,95,Phường Nhà Mát,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Phường Nhà Mát, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31840,96,Phường Hiệp Thành,Cà Mau,"Phường Hiệp Thành, Cà Mau",False,
31840,954,95,Xã Hiệp Thành,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Xã Hiệp Thành, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31840,96,Phường Hiệp Thành,Cà Mau,"Phường Hiệp Thành, Cà Mau",False,
31834,954,95,Xã Vĩnh Trạch,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Xã Vĩnh Trạch, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31834,96,Phường Vĩnh Trạch,Cà Mau,"Phường Vĩnh Trạch, Cà Mau",False,
31837,954,95,Xã Vĩnh Trạch Đông,Thành phố Bạc Liêu,Tỉnh Bạc Liêu,"Xã Vĩnh Trạch Đông, Thành phố Bạc Liêu, Tỉnh Bạc Liêu",31840,96,Phường Hiệp Thành,Cà Mau,"Phường Hiệp Thành, Cà Mau",False,
31942,959,95,Phường 1,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Phường 1, Thị xã Giá Rai, Tỉnh Bạc Liêu",31942,96,Phường Giá Rai,Cà Mau,"Phường Giá Rai, Cà Mau",False,
31945,959,95,Phường Hộ Phòng,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Phường Hộ Phòng, Thị xã Giá Rai, Tỉnh Bạc Liêu",31942,96,Phường Giá Rai,Cà Mau,"Phường Giá Rai, Cà Mau",False,
31951,959,95,Phường Láng Tròn,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Phường Láng Tròn, Thị xã Giá Rai, Tỉnh Bạc Liêu",31951,96,Phường Láng Tròn,Cà Mau,"Phường Láng Tròn, Cà Mau",False,
31960,959,95,Xã Phong Thạnh,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Phong Thạnh, Thị xã Giá Rai, Tỉnh Bạc Liêu",31942,96,Phường Giá Rai,Cà Mau,"Phường Giá Rai, Cà Mau",False,
31963,959,95,Xã Phong Thạnh A,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Phong Thạnh A, Thị xã Giá Rai, Tỉnh Bạc Liêu",31942,96,Phường Giá Rai,Cà Mau,"Phường Giá Rai, Cà Mau",False,
31966,959,95,Xã Phong Thạnh Tây,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Phong Thạnh Tây, Thị xã Giá Rai, Tỉnh Bạc Liêu",31957,96,Xã Phong Thạnh,Cà Mau,"Xã Phong Thạnh, Cà Mau",False,
31948,959,95,Xã Phong Thạnh Đông,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Phong Thạnh Đông, Thị xã Giá Rai, Tỉnh Bạc Liêu",31951,96,Phường Láng Tròn,Cà Mau,"Phường Láng Tròn, Cà Mau",False,
31954,959,95,Xã Phong Tân,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Phong Tân, Thị xã Giá Rai, Tỉnh Bạc Liêu",31951,96,Phường Láng Tròn,Cà Mau,"Phường Láng Tròn, Cà Mau",False,
31957,959,95,Xã Tân Phong,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Tân Phong, Thị xã Giá Rai, Tỉnh Bạc Liêu",31957,96,Xã Phong Thạnh,Cà Mau,"Xã Phong Thạnh, Cà Mau",False,
31969,959,95,Xã Tân Thạnh,Thị xã Giá Rai,Tỉnh Bạc Liêu,"Xã Tân Thạnh, Thị xã Giá Rai, Tỉnh Bạc Liêu",31957,96,Xã Phong Thạnh,Cà Mau,"Xã Phong Thạnh, Cà Mau",False,
07870,223,24,Thị trấn Bắc Lý,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Thị trấn Bắc Lý, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07870,24,Xã Xuân Cẩm,Bắc Ninh,"Xã Xuân Cẩm, Bắc Ninh",False,
07840,223,24,Thị trấn Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Thị trấn Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07840,24,Xã Hiệp Hòa,Bắc Ninh,"Xã Hiệp Hòa, Bắc Ninh",False,
07882,223,24,Xã Châu Minh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Châu Minh, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07870,24,Xã Xuân Cẩm,Bắc Ninh,"Xã Xuân Cẩm, Bắc Ninh",False,
07861,223,24,Xã Danh Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Danh Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07840,24,Xã Hiệp Hòa,Bắc Ninh,"Xã Hiệp Hòa, Bắc Ninh",False,
07822,223,24,Xã Hoàng Vân,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Hoàng Vân, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07822,24,Xã Hoàng Vân,Bắc Ninh,"Xã Hoàng Vân, Bắc Ninh",False,
07849,223,24,Xã Hùng Thái,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Hùng Thái, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07864,24,Xã Hợp Thịnh,Bắc Ninh,"Xã Hợp Thịnh, Bắc Ninh",False,
07876,223,24,Xã Hương Lâm,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Hương Lâm, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07870,24,Xã Xuân Cẩm,Bắc Ninh,"Xã Xuân Cẩm, Bắc Ninh",False,
07858,223,24,Xã Hợp Thịnh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Hợp Thịnh, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07864,24,Xã Hợp Thịnh,Bắc Ninh,"Xã Hợp Thịnh, Bắc Ninh",False,
07846,223,24,Xã Lương Phong,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Lương Phong, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07840,24,Xã Hiệp Hòa,Bắc Ninh,"Xã Hiệp Hòa, Bắc Ninh",False,
07864,223,24,Xã Mai Trung,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Mai Trung, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07864,24,Xã Hợp Thịnh,Bắc Ninh,"Xã Hợp Thịnh, Bắc Ninh",False,
07885,223,24,Xã Mai Đình,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Mai Đình, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07870,24,Xã Xuân Cẩm,Bắc Ninh,"Xã Xuân Cẩm, Bắc Ninh",False,
07831,223,24,Xã Ngọc Sơn,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Ngọc Sơn, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07822,24,Xã Hoàng Vân,Bắc Ninh,"Xã Hoàng Vân, Bắc Ninh",False,
07843,223,24,Xã Sơn Thịnh,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Sơn Thịnh, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07864,24,Xã Hợp Thịnh,Bắc Ninh,"Xã Hợp Thịnh, Bắc Ninh",False,
07855,223,24,Xã Thường Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Thường Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07864,24,Xã Hợp Thịnh,Bắc Ninh,"Xã Hợp Thịnh, Bắc Ninh",False,
07825,223,24,Xã Toàn Thắng,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Toàn Thắng, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07822,24,Xã Hoàng Vân,Bắc Ninh,"Xã Hoàng Vân, Bắc Ninh",False,
07873,223,24,Xã Xuân Cẩm,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Xuân Cẩm, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07870,24,Xã Xuân Cẩm,Bắc Ninh,"Xã Xuân Cẩm, Bắc Ninh",False,
07867,223,24,Xã Đoan Bái,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Đoan Bái, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07840,24,Xã Hiệp Hòa,Bắc Ninh,"Xã Hiệp Hòa, Bắc Ninh",False,
07879,223,24,Xã Đông Lỗ,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Đông Lỗ, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07840,24,Xã Hiệp Hòa,Bắc Ninh,"Xã Hiệp Hòa, Bắc Ninh",False,
07816,223,24,Xã Đồng Tiến,Huyện Hiệp Hòa,Tỉnh Bắc Giang,"Xã Đồng Tiến, Huyện Hiệp Hòa, Tỉnh Bắc Giang",07822,24,Xã Hoàng Vân,Bắc Ninh,"Xã Hoàng Vân, Bắc Ninh",False,
07399,217,24,Thị trấn Kép,Huyện Lạng Giang,Tỉnh Bắc Giang,"Thị trấn Kép, Huyện Lạng Giang, Tỉnh Bắc Giang",07399,24,Xã Kép,Bắc Ninh,"Xã Kép, Bắc Ninh",False,
07375,217,24,Thị trấn Vôi,Huyện Lạng Giang,Tỉnh Bắc Giang,"Thị trấn Vôi, Huyện Lạng Giang, Tỉnh Bắc Giang",07375,24,Xã Lạng Giang,Bắc Ninh,"Xã Lạng Giang, Bắc Ninh",False,
07396,217,24,Xã An Hà,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã An Hà, Huyện Lạng Giang, Tỉnh Bắc Giang",07381,24,Xã Tiên Lục,Bắc Ninh,"Xã Tiên Lục, Bắc Ninh",False,
07408,217,24,Xã Dương Đức,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Dương Đức, Huyện Lạng Giang, Tỉnh Bắc Giang",07420,24,Xã Mỹ Thái,Bắc Ninh,"Xã Mỹ Thái, Bắc Ninh",False,
07405,217,24,Xã Hương Lạc,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Hương Lạc, Huyện Lạng Giang, Tỉnh Bắc Giang",07375,24,Xã Lạng Giang,Bắc Ninh,"Xã Lạng Giang, Bắc Ninh",False,
07387,217,24,Xã Hương Sơn,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Hương Sơn, Huyện Lạng Giang, Tỉnh Bắc Giang",07399,24,Xã Kép,Bắc Ninh,"Xã Kép, Bắc Ninh",False,
07420,217,24,Xã Mỹ Thái,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Mỹ Thái, Huyện Lạng Giang, Tỉnh Bắc Giang",07420,24,Xã Mỹ Thái,Bắc Ninh,"Xã Mỹ Thái, Bắc Ninh",False,
07378,217,24,Xã Nghĩa Hòa,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Nghĩa Hòa, Huyện Lạng Giang, Tỉnh Bắc Giang",07381,24,Xã Tiên Lục,Bắc Ninh,"Xã Tiên Lục, Bắc Ninh",False,
07381,217,24,Xã Nghĩa Hưng,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Nghĩa Hưng, Huyện Lạng Giang, Tỉnh Bắc Giang",07381,24,Xã Tiên Lục,Bắc Ninh,"Xã Tiên Lục, Bắc Ninh",False,
07384,217,24,Xã Quang Thịnh,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Quang Thịnh, Huyện Lạng Giang, Tỉnh Bắc Giang",07399,24,Xã Kép,Bắc Ninh,"Xã Kép, Bắc Ninh",False,
07438,217,24,Xã Thái Đào,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Thái Đào, Huyện Lạng Giang, Tỉnh Bắc Giang",07432,24,Xã Tân Dĩnh,Bắc Ninh,"Xã Tân Dĩnh, Bắc Ninh",False,
07393,217,24,Xã Tiên Lục,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Tiên Lục, Huyện Lạng Giang, Tỉnh Bắc Giang",07381,24,Xã Tiên Lục,Bắc Ninh,"Xã Tiên Lục, Bắc Ninh",False,
07432,217,24,Xã Tân Dĩnh,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Tân Dĩnh, Huyện Lạng Giang, Tỉnh Bắc Giang",07432,24,Xã Tân Dĩnh,Bắc Ninh,"Xã Tân Dĩnh, Bắc Ninh",False,
07417,217,24,Xã Tân Hưng,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Tân Hưng, Huyện Lạng Giang, Tỉnh Bắc Giang",07375,24,Xã Lạng Giang,Bắc Ninh,"Xã Lạng Giang, Bắc Ninh",False,
07411,217,24,Xã Tân Thanh,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Tân Thanh, Huyện Lạng Giang, Tỉnh Bắc Giang",07420,24,Xã Mỹ Thái,Bắc Ninh,"Xã Mỹ Thái, Bắc Ninh",False,
07429,217,24,Xã Xuân Hương,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Xuân Hương, Huyện Lạng Giang, Tỉnh Bắc Giang",07420,24,Xã Mỹ Thái,Bắc Ninh,"Xã Mỹ Thái, Bắc Ninh",False,
07426,217,24,Xã Xương Lâm,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Xương Lâm, Huyện Lạng Giang, Tỉnh Bắc Giang",07375,24,Xã Lạng Giang,Bắc Ninh,"Xã Lạng Giang, Bắc Ninh",False,
07390,217,24,Xã Đào Mỹ,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Đào Mỹ, Huyện Lạng Giang, Tỉnh Bắc Giang",07381,24,Xã Tiên Lục,Bắc Ninh,"Xã Tiên Lục, Bắc Ninh",False,
07435,217,24,Xã Đại Lâm,Huyện Lạng Giang,Tỉnh Bắc Giang,"Xã Đại Lâm, Huyện Lạng Giang, Tỉnh Bắc Giang",07432,24,Xã Tân Dĩnh,Bắc Ninh,"Xã Tân Dĩnh, Bắc Ninh",False,
07477,218,24,Thị trấn Phương Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Thị trấn Phương Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07444,24,Xã Lục Nam,Bắc Ninh,"Xã Lục Nam, Bắc Ninh",False,
07444,218,24,Thị trấn Đồi Ngô,Huyện Lục Nam,Tỉnh Bắc Giang,"Thị trấn Đồi Ngô, Huyện Lục Nam, Tỉnh Bắc Giang",07444,24,Xã Lục Nam,Bắc Ninh,"Xã Lục Nam, Bắc Ninh",False,
07492,218,24,Xã Bình Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Bình Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07492,24,Xã Lục Sơn,Bắc Ninh,"Xã Lục Sơn, Bắc Ninh",False,
07459,218,24,Xã Bảo Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Bảo Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07462,24,Xã Bảo Đài,Bắc Ninh,"Xã Bảo Đài, Bắc Ninh",False,
07462,218,24,Xã Bảo Đài,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Bảo Đài, Huyện Lục Nam, Tỉnh Bắc Giang",07462,24,Xã Bảo Đài,Bắc Ninh,"Xã Bảo Đài, Bắc Ninh",False,
07513,218,24,Xã Bắc Lũng,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Bắc Lũng, Huyện Lục Nam, Tỉnh Bắc Giang",07498,24,Xã Bắc Lũng,Bắc Ninh,"Xã Bắc Lũng, Bắc Ninh",False,
07480,218,24,Xã Chu Điện,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Chu Điện, Huyện Lục Nam, Tỉnh Bắc Giang",07444,24,Xã Lục Nam,Bắc Ninh,"Xã Lục Nam, Bắc Ninh",False,
07483,218,24,Xã Cương Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Cương Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07444,24,Xã Lục Nam,Bắc Ninh,"Xã Lục Nam, Bắc Ninh",False,
07519,218,24,Xã Cẩm Lý,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Cẩm Lý, Huyện Lục Nam, Tỉnh Bắc Giang",07519,24,Xã Cẩm Lý,Bắc Ninh,"Xã Cẩm Lý, Bắc Ninh",False,
07504,218,24,Xã Huyền Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Huyền Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07486,24,Xã Nghĩa Phương,Bắc Ninh,"Xã Nghĩa Phương, Bắc Ninh",False,
07501,218,24,Xã Khám Lạng,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Khám Lạng, Huyện Lục Nam, Tỉnh Bắc Giang",07498,24,Xã Bắc Lũng,Bắc Ninh,"Xã Bắc Lũng, Bắc Ninh",False,
07495,218,24,Xã Lan Mẫu,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Lan Mẫu, Huyện Lục Nam, Tỉnh Bắc Giang",07498,24,Xã Bắc Lũng,Bắc Ninh,"Xã Bắc Lũng, Bắc Ninh",False,
07510,218,24,Xã Lục Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Lục Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07492,24,Xã Lục Sơn,Bắc Ninh,"Xã Lục Sơn, Bắc Ninh",False,
07486,218,24,Xã Nghĩa Phương,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Nghĩa Phương, Huyện Lục Nam, Tỉnh Bắc Giang",07486,24,Xã Nghĩa Phương,Bắc Ninh,"Xã Nghĩa Phương, Bắc Ninh",False,
07456,218,24,Xã Tam Dị,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Tam Dị, Huyện Lục Nam, Tỉnh Bắc Giang",07462,24,Xã Bảo Đài,Bắc Ninh,"Xã Bảo Đài, Bắc Ninh",False,
07465,218,24,Xã Thanh Lâm,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Thanh Lâm, Huyện Lục Nam, Tỉnh Bắc Giang",07462,24,Xã Bảo Đài,Bắc Ninh,"Xã Bảo Đài, Bắc Ninh",False,
07468,218,24,Xã Tiên Nha,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Tiên Nha, Huyện Lục Nam, Tỉnh Bắc Giang",07444,24,Xã Lục Nam,Bắc Ninh,"Xã Lục Nam, Bắc Ninh",False,
07471,218,24,Xã Trường Giang,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Trường Giang, Huyện Lục Nam, Tỉnh Bắc Giang",07486,24,Xã Nghĩa Phương,Bắc Ninh,"Xã Nghĩa Phương, Bắc Ninh",False,
07507,218,24,Xã Trường Sơn,Huyện Lục Nam,Tỉnh Bắc Giang,"Xã Trường Sơn, Huyện Lục Nam, Tỉnh Bắc Giang",07489,24,Xã Trường Sơn,Bắc Ninh,"Xã Trường Sơn, Bắc Ninh",False,
