provinceCode,isMergedProvince,districtCode,districtType,wardCode,wardType,isMergedWard,isDividedWard,province,district,ward,newProvince,newWard,newWardShort,newProvinceCode,newProvinceLat,newProvinceLon,newWardCode,newWardType,newWardLat,newWardLon,newWardAreaKm2
70,True,689,Thành phố,25205.0,Phường,True,False,Tỉnh Bình Phước,Thành phố Đồng Xoài,Phường Tân Thiện,Tỉnh Đồng Nai,Phường Bình Phước,Bình Phước,75,11.4369,107.034,25195,Phường,11.5209,106.899,86.4
70,True,689,Thành phố,25207.0,Xã,True,False,Tỉnh Bình Phước,Thành phố Đồng Xoài,Xã Tân Thành,Tỉnh Đồng Nai,Phường Đồng Xoài,Đồng Xoài,75,11.4369,107.034,25210,Phường,11.53,106.817,81.3
70,True,689,Thành phố,25210.0,Phường,True,False,Tỉnh Bình Phước,Thành phố Đồng Xoài,Phường Tiến Thành,Tỉnh Đồng Nai,Phường Đồng Xoài,Đồng Xoài,75,11.4369,107.034,25210,Phường,11.53,106.817,81.3
70,True,689,Thành phố,25213.0,Xã,True,False,Tỉnh Bình Phước,Thành phố Đồng Xoài,Xã Tiến Hưng,Tỉnh Đồng Nai,Phường Bình Phước,Bình Phước,75,11.4369,107.034,25195,Phường,11.5209,106.899,86.4
70,True,690,Thị xã,25320.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Phường Hưng Chiến,Tỉnh Đồng Nai,Phường Bình Long,Bình Long,75,11.4369,107.034,25326,Phường,11.6321,106.598,49.1
70,True,690,Thị xã,25324.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Phường An Lộc,Tỉnh Đồng Nai,Phường Bình Long,Bình Long,75,11.4369,107.034,25326,Phường,11.6321,106.598,49.1
70,True,690,Thị xã,25325.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Phường Phú Thịnh,Tỉnh Đồng Nai,Phường An Lộc,An Lộc,75,11.4369,107.034,25333,Phường,11.7021,106.582,88.7
70,True,690,Thị xã,25326.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Phường Phú Đức,Tỉnh Đồng Nai,Phường Bình Long,Bình Long,75,11.4369,107.034,25326,Phường,11.6321,106.598,49.1
70,True,690,Thị xã,25333.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Xã Thanh Lương,Tỉnh Đồng Nai,Phường An Lộc,An Lộc,75,11.4369,107.034,25333,Phường,11.7021,106.582,88.7
70,True,690,Thị xã,25336.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Bình Long,Xã Thanh Phú,Tỉnh Đồng Nai,Phường An Lộc,An Lộc,75,11.4369,107.034,25333,Phường,11.7021,106.582,88.7
70,True,691,Huyện,25222.0,Xã,False,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Bù Gia Mập,Tỉnh Đồng Nai,Xã Bù Gia Mập,Bù Gia Mập,75,11.4369,107.034,25222,Xã,12.1358,107.168,342.5
70,True,691,Huyện,25225.0,Xã,False,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Đak Ơ,Tỉnh Đồng Nai,Xã Đăk Ơ,Đăk Ơ,75,11.4369,107.034,25225,Xã,12.067,107.056,246.711
70,True,691,Huyện,25228.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Đức Hạnh,Tỉnh Đồng Nai,Xã Phú Nghĩa,Phú Nghĩa,75,11.4369,107.034,25267,Xã,11.9338,107.018,279.4
70,True,691,Huyện,25229.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Phú Văn,Tỉnh Đồng Nai,Xã Phú Nghĩa,Phú Nghĩa,75,11.4369,107.034,25267,Xã,11.9338,107.018,279.4
70,True,691,Huyện,25231.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Đa Kia,Tỉnh Đồng Nai,Xã Đa Kia,Đa Kia,75,11.4369,107.034,25231,Xã,11.9028,106.863,196.3
70,True,691,Huyện,25232.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Phước Minh,Tỉnh Đồng Nai,Xã Đa Kia,Đa Kia,75,11.4369,107.034,25231,Xã,11.9028,106.863,196.3
70,True,691,Huyện,25234.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Bình Thắng,Tỉnh Đồng Nai,Xã Đa Kia,Đa Kia,75,11.4369,107.034,25231,Xã,11.9028,106.863,196.3
70,True,691,Huyện,25267.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Gia Mập,Xã Phú Nghĩa,Tỉnh Đồng Nai,Xã Phú Nghĩa,Phú Nghĩa,75,11.4369,107.034,25267,Xã,11.9338,107.018,279.4
70,True,692,Huyện,25270.0,Thị trấn,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Thị trấn Lộc Ninh,Tỉnh Đồng Nai,Xã Lộc Ninh,Lộc Ninh,75,11.4369,107.034,25270,Xã,11.8389,106.635,67.4
70,True,692,Huyện,25273.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Hòa,Tỉnh Đồng Nai,Xã Lộc Thạnh,Lộc Thạnh,75,11.4369,107.034,25280,Xã,11.9365,106.576,125.5
70,True,692,Huyện,25276.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc An,Tỉnh Đồng Nai,Xã Tân Tiến,Tân Tiến,75,11.4369,107.034,25318,Xã,11.9268,106.656,207.2
70,True,692,Huyện,25279.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Tấn,Tỉnh Đồng Nai,Xã Lộc Tấn,Lộc Tấn,75,11.4369,107.034,25279,Xã,11.8815,106.519,183.36
70,True,692,Huyện,25280.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thạnh,Tỉnh Đồng Nai,Xã Lộc Thạnh,Lộc Thạnh,75,11.4369,107.034,25280,Xã,11.9365,106.576,125.5
70,True,692,Huyện,25282.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Hiệp,Tỉnh Đồng Nai,Xã Lộc Quang,Lộc Quang,75,11.4369,107.034,25292,Xã,11.8443,106.716,105.0
70,True,692,Huyện,25285.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thiện,Tỉnh Đồng Nai,Xã Lộc Tấn,Lộc Tấn,75,11.4369,107.034,25279,Xã,11.8815,106.519,183.36
70,True,692,Huyện,25288.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thuận,Tỉnh Đồng Nai,Xã Lộc Ninh,Lộc Ninh,75,11.4369,107.034,25270,Xã,11.8389,106.635,67.4
70,True,692,Huyện,25291.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Quang,Tỉnh Đồng Nai,Xã Lộc Quang,Lộc Quang,75,11.4369,107.034,25292,Xã,11.8443,106.716,105.0
70,True,692,Huyện,25292.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Phú,Tỉnh Đồng Nai,Xã Lộc Quang,Lộc Quang,75,11.4369,107.034,25292,Xã,11.8443,106.716,105.0
70,True,692,Huyện,25294.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thành,Tỉnh Đồng Nai,Xã Lộc Thành,Lộc Thành,75,11.4369,107.034,25294,Xã,11.7661,106.494,206.1
70,True,692,Huyện,25297.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thái,Tỉnh Đồng Nai,Xã Lộc Ninh,Lộc Ninh,75,11.4369,107.034,25270,Xã,11.8389,106.635,67.4
70,True,692,Huyện,25300.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Điền,Tỉnh Đồng Nai,Xã Lộc Hưng,Lộc Hưng,75,11.4369,107.034,25303,Xã,11.7867,106.664,99.0
70,True,692,Huyện,25303.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Hưng,Tỉnh Đồng Nai,Xã Lộc Hưng,Lộc Hưng,75,11.4369,107.034,25303,Xã,11.7867,106.664,99.0
70,True,692,Huyện,25305.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Thịnh,Tỉnh Đồng Nai,Xã Lộc Thành,Lộc Thành,75,11.4369,107.034,25294,Xã,11.7661,106.494,206.1
70,True,692,Huyện,25306.0,Xã,True,False,Tỉnh Bình Phước,Huyện Lộc Ninh,Xã Lộc Khánh,Tỉnh Đồng Nai,Xã Lộc Hưng,Lộc Hưng,75,11.4369,107.034,25303,Xã,11.7867,106.664,99.0
70,True,693,Huyện,25308.0,Thị trấn,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Thị trấn Thanh Bình,Tỉnh Đồng Nai,Xã Thiện Hưng,Thiện Hưng,75,11.4369,107.034,25308,Xã,11.9688,106.798,111.0
70,True,693,Huyện,25309.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Hưng Phước,Tỉnh Đồng Nai,Xã Hưng Phước,Hưng Phước,75,11.4369,107.034,25309,Xã,12.0352,106.877,187.2
70,True,693,Huyện,25310.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Phước Thiện,Tỉnh Đồng Nai,Xã Hưng Phước,Hưng Phước,75,11.4369,107.034,25309,Xã,12.0352,106.877,187.2
70,True,693,Huyện,25312.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Thiện Hưng,Tỉnh Đồng Nai,Xã Thiện Hưng,Thiện Hưng,75,11.4369,107.034,25308,Xã,11.9688,106.798,111.0
70,True,693,Huyện,25315.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Thanh Hòa,Tỉnh Đồng Nai,Xã Thiện Hưng,Thiện Hưng,75,11.4369,107.034,25308,Xã,11.9688,106.798,111.0
70,True,693,Huyện,25318.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Tân Thành,Tỉnh Đồng Nai,Xã Tân Tiến,Tân Tiến,75,11.4369,107.034,25318,Xã,11.9268,106.656,207.2
70,True,693,Huyện,25321.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đốp,Xã Tân Tiến,Tỉnh Đồng Nai,Xã Tân Tiến,Tân Tiến,75,11.4369,107.034,25318,Xã,11.9268,106.656,207.2
70,True,694,Huyện,25327.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Thanh An,Tỉnh Đồng Nai,Xã Tân Hưng,Tân Hưng,75,11.4369,107.034,25345,Xã,11.6919,106.715,92.41
70,True,694,Huyện,25330.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã An Khương,Tỉnh Đồng Nai,Xã Tân Hưng,Tân Hưng,75,11.4369,107.034,25345,Xã,11.6919,106.715,92.41
70,True,694,Huyện,25339.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã An Phú,Tỉnh Đồng Nai,Xã Minh Đức,Minh Đức,75,11.4369,107.034,25349,Xã,11.6242,106.522,167.1
70,True,694,Huyện,25342.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Tân Lợi,Tỉnh Đồng Nai,Xã Tân Quan,Tân Quan,75,11.4369,107.034,25351,Xã,11.6046,106.669,148.3
70,True,694,Huyện,25345.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Tân Hưng,Tỉnh Đồng Nai,Xã Tân Hưng,Tân Hưng,75,11.4369,107.034,25345,Xã,11.6919,106.715,92.41
70,True,694,Huyện,25348.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Minh Đức,Tỉnh Đồng Nai,Xã Minh Đức,Minh Đức,75,11.4369,107.034,25349,Xã,11.6242,106.522,167.1
70,True,694,Huyện,25349.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Minh Tâm,Tỉnh Đồng Nai,Xã Minh Đức,Minh Đức,75,11.4369,107.034,25349,Xã,11.6242,106.522,167.1
70,True,694,Huyện,25351.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Phước An,Tỉnh Đồng Nai,Xã Tân Quan,Tân Quan,75,11.4369,107.034,25351,Xã,11.6046,106.669,148.3
70,True,694,Huyện,25354.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Thanh Bình,Tỉnh Đồng Nai,Phường Bình Long,Bình Long,75,11.4369,107.034,25326,Phường,11.6321,106.598,49.1
70,True,694,Huyện,25357.0,Thị trấn,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Thị trấn Tân Khai,Tỉnh Đồng Nai,Xã Tân Khai,Tân Khai,75,11.4369,107.034,25357,Xã,11.5279,106.542,161.8
70,True,694,Huyện,25360.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Đồng Nơ,Tỉnh Đồng Nai,Xã Tân Khai,Tân Khai,75,11.4369,107.034,25357,Xã,11.5279,106.542,161.8
70,True,694,Huyện,25361.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Tân Hiệp,Tỉnh Đồng Nai,Xã Tân Khai,Tân Khai,75,11.4369,107.034,25357,Xã,11.5279,106.542,161.8
70,True,694,Huyện,25438.0,Xã,True,False,Tỉnh Bình Phước,Huyện Hớn Quản,Xã Tân Quan,Tỉnh Đồng Nai,Xã Tân Quan,Tân Quan,75,11.4369,107.034,25351,Xã,11.6046,106.669,148.3
70,True,695,Huyện,25363.0,Thị trấn,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Thị trấn Tân Phú,Tỉnh Đồng Nai,Xã Đồng Phú,Đồng Phú,75,11.4369,107.034,25363,Xã,11.4115,106.847,138.7
70,True,695,Huyện,25366.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Thuận Lợi,Tỉnh Đồng Nai,Xã Thuận Lợi,Thuận Lợi,75,11.4369,107.034,25387,Xã,11.6055,106.867,167.2
70,True,695,Huyện,25369.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Đồng Tâm,Tỉnh Đồng Nai,Xã Đồng Tâm,Đồng Tâm,75,11.4369,107.034,25390,Xã,11.5709,107.021,248.8
70,True,695,Huyện,25372.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Phước,Tỉnh Đồng Nai,Xã Đồng Tâm,Đồng Tâm,75,11.4369,107.034,25390,Xã,11.5709,107.021,248.8
70,True,695,Huyện,25375.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Hưng,Tỉnh Đồng Nai,Xã Tân Lợi,Tân Lợi,75,11.4369,107.034,25378,Xã,11.4329,106.991,379.8
70,True,695,Huyện,25378.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Lợi,Tỉnh Đồng Nai,Xã Tân Lợi,Tân Lợi,75,11.4369,107.034,25378,Xã,11.4329,106.991,379.8
70,True,695,Huyện,25381.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Lập,Tỉnh Đồng Nai,Xã Đồng Phú,Đồng Phú,75,11.4369,107.034,25363,Xã,11.4115,106.847,138.7
70,True,695,Huyện,25384.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Hòa,Tỉnh Đồng Nai,Xã Tân Lợi,Tân Lợi,75,11.4369,107.034,25378,Xã,11.4329,106.991,379.8
70,True,695,Huyện,25387.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Thuận Phú,Tỉnh Đồng Nai,Xã Thuận Lợi,Thuận Lợi,75,11.4369,107.034,25387,Xã,11.6055,106.867,167.2
70,True,695,Huyện,25390.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Đồng Tiến,Tỉnh Đồng Nai,Xã Đồng Tâm,Đồng Tâm,75,11.4369,107.034,25390,Xã,11.5709,107.021,248.8
70,True,695,Huyện,25393.0,Xã,True,False,Tỉnh Bình Phước,Huyện Đồng Phú,Xã Tân Tiến,Tỉnh Đồng Nai,Xã Đồng Phú,Đồng Phú,75,11.4369,107.034,25363,Xã,11.4115,106.847,138.7
70,True,696,Huyện,25396.0,Thị trấn,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Thị trấn Đức Phong,Tỉnh Đồng Nai,Xã Bù Đăng,Bù Đăng,75,11.4369,107.034,25396,Xã,11.8184,107.249,156.1
70,True,696,Huyện,25398.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đường 10,Tỉnh Đồng Nai,Xã Đak Nhau,Đak Nhau,75,11.4369,107.034,25399,Xã,11.9733,107.222,182.571
70,True,696,Huyện,25399.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đak Nhau,Tỉnh Đồng Nai,Xã Đak Nhau,Đak Nhau,75,11.4369,107.034,25399,Xã,11.9733,107.222,182.571
70,True,696,Huyện,25400.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Phú Sơn,Tỉnh Đồng Nai,Xã Thọ Sơn,Thọ Sơn,75,11.4369,107.034,25402,Xã,11.8627,107.335,307.7
70,True,696,Huyện,25402.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Thọ Sơn,Tỉnh Đồng Nai,Xã Thọ Sơn,Thọ Sơn,75,11.4369,107.034,25402,Xã,11.8627,107.335,307.7
70,True,696,Huyện,25404.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Bình Minh,Tỉnh Đồng Nai,Xã Bom Bo,Bom Bo,75,11.4369,107.034,25405,Xã,11.8698,107.15,245.9
70,True,696,Huyện,25405.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Bom Bo,Tỉnh Đồng Nai,Xã Bom Bo,Bom Bo,75,11.4369,107.034,25405,Xã,11.8698,107.15,245.9
70,True,696,Huyện,25408.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Minh Hưng,Tỉnh Đồng Nai,Xã Bù Đăng,Bù Đăng,75,11.4369,107.034,25396,Xã,11.8184,107.249,156.1
70,True,696,Huyện,25411.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đoàn Kết,Tỉnh Đồng Nai,Xã Bù Đăng,Bù Đăng,75,11.4369,107.034,25396,Xã,11.8184,107.249,156.1
70,True,696,Huyện,25414.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đồng Nai,Tỉnh Đồng Nai,Xã Thọ Sơn,Thọ Sơn,75,11.4369,107.034,25402,Xã,11.8627,107.335,307.7
70,True,696,Huyện,25417.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đức Liễu,Tỉnh Đồng Nai,Xã Nghĩa Trung,Nghĩa Trung,75,11.4369,107.034,25417,Xã,11.6841,107.117,222.0
70,True,696,Huyện,25420.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Thống Nhất,Tỉnh Đồng Nai,Xã Phước Sơn,Phước Sơn,75,11.4369,107.034,25420,Xã,11.6254,107.223,386.6
70,True,696,Huyện,25423.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Nghĩa Trung,Tỉnh Đồng Nai,Xã Nghĩa Trung,Nghĩa Trung,75,11.4369,107.034,25417,Xã,11.6841,107.117,222.0
70,True,696,Huyện,25424.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Nghĩa Bình,Tỉnh Đồng Nai,Xã Nghĩa Trung,Nghĩa Trung,75,11.4369,107.034,25417,Xã,11.6841,107.117,222.0
70,True,696,Huyện,25426.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Đăng Hà,Tỉnh Đồng Nai,Xã Phước Sơn,Phước Sơn,75,11.4369,107.034,25420,Xã,11.6254,107.223,386.6
70,True,696,Huyện,25429.0,Xã,True,False,Tỉnh Bình Phước,Huyện Bù Đăng,Xã Phước Sơn,Tỉnh Đồng Nai,Xã Phước Sơn,Phước Sơn,75,11.4369,107.034,25420,Xã,11.6254,107.223,386.6
70,True,697,Thị xã,25432.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Phường Hưng Long,Tỉnh Đồng Nai,Phường Chơn Thành,Chơn Thành,75,11.4369,107.034,25432,Phường,11.4153,106.646,124.4
70,True,697,Thị xã,25433.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Phường Thành Tâm,Tỉnh Đồng Nai,Phường Chơn Thành,Chơn Thành,75,11.4369,107.034,25432,Phường,11.4153,106.646,124.4
70,True,697,Thị xã,25435.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Xã Minh Lập,Tỉnh Đồng Nai,Xã Nha Bích,Nha Bích,75,11.4369,107.034,25450,Xã,11.5064,106.723,137.1
70,True,697,Thị xã,25439.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Xã Quang Minh,Tỉnh Đồng Nai,Xã Tân Quan,Tân Quan,75,11.4369,107.034,25351,Xã,11.6046,106.669,148.3
70,True,697,Thị xã,25441.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Phường Minh Hưng,Tỉnh Đồng Nai,Phường Minh Hưng,Minh Hưng,75,11.4369,107.034,25441,Phường,11.4845,106.634,99.7
70,True,697,Thị xã,25444.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Phường Minh Long,Tỉnh Đồng Nai,Phường Minh Hưng,Minh Hưng,75,11.4369,107.034,25441,Phường,11.4845,106.634,99.7
70,True,697,Thị xã,25447.0,Phường,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Phường Minh Thành,Tỉnh Đồng Nai,Phường Chơn Thành,Chơn Thành,75,11.4369,107.034,25432,Phường,11.4153,106.646,124.4
70,True,697,Thị xã,25450.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Xã Nha Bích,Tỉnh Đồng Nai,Xã Nha Bích,Nha Bích,75,11.4369,107.034,25450,Xã,11.5064,106.723,137.1
70,True,697,Thị xã,25453.0,Xã,True,False,Tỉnh Bình Phước,Thị xã Chơn Thành,Xã Minh Thắng,Tỉnh Đồng Nai,Xã Nha Bích,Nha Bích,75,11.4369,107.034,25450,Xã,11.5064,106.723,137.1
70,True,698,Huyện,25240.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Long Bình,Tỉnh Đồng Nai,Xã Bình Tân,Bình Tân,75,11.4369,107.034,25246,Xã,11.8155,106.806,190.9
70,True,698,Huyện,25243.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Bình Tân,Tỉnh Đồng Nai,Xã Bình Tân,Bình Tân,75,11.4369,107.034,25246,Xã,11.8155,106.806,190.9
70,True,698,Huyện,25244.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Bình Sơn,Tỉnh Đồng Nai,Phường Phước Bình,Phước Bình,75,11.4369,107.034,25220,Phường,11.834,106.94,72.6
70,True,698,Huyện,25246.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Long Hưng,Tỉnh Đồng Nai,Xã Bình Tân,Bình Tân,75,11.4369,107.034,25246,Xã,11.8155,106.806,190.9
70,True,698,Huyện,25250.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Phước Tân,Tỉnh Đồng Nai,Xã Phú Trung,Phú Trung,75,11.4369,107.034,25261,Xã,11.7238,107.017,172.0
70,True,698,Huyện,25252.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Bù Nho,Tỉnh Đồng Nai,Xã Phú Riềng,Phú Riềng,75,11.4369,107.034,25252,Xã,11.6825,106.922,117.4
70,True,698,Huyện,25255.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Long Hà,Tỉnh Đồng Nai,Xã Long Hà,Long Hà,75,11.4369,107.034,25255,Xã,11.7,106.815,168.4
70,True,698,Huyện,25258.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Long Tân,Tỉnh Đồng Nai,Xã Long Hà,Long Hà,75,11.4369,107.034,25255,Xã,11.7,106.815,168.4
70,True,698,Huyện,25261.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Phú Trung,Tỉnh Đồng Nai,Xã Phú Trung,Phú Trung,75,11.4369,107.034,25261,Xã,11.7238,107.017,172.0
70,True,698,Huyện,25264.0,Xã,True,False,Tỉnh Bình Phước,Huyện Phú Riềng,Xã Phú Riềng,Tỉnh Đồng Nai,Xã Phú Riềng,Phú Riềng,75,11.4369,107.034,25252,Xã,11.6825,106.922,117.4
72,True,703,Thành phố,25456.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường 1,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,703,Thành phố,25459.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường 3,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,703,Thành phố,25462.0,Phường,True,True,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường 4,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,703,Thành phố,25462.0,Phường,True,True,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường 4,Tỉnh Tây Ninh,Phường Long An,Long An,80,10.6941,106.123,27694,Phường,10.5476,106.405,34.9
72,True,703,Thành phố,25465.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường Hiệp Ninh,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,703,Thành phố,25468.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường 2,Tỉnh Tây Ninh,Phường Tân Ninh,Tân Ninh,80,10.6941,106.123,25459,Phường,11.3153,106.103,21.35
72,True,703,Thành phố,25471.0,Xã,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Xã Thạnh Tân,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,703,Thành phố,25474.0,Xã,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Xã Tân Bình,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,703,Thành phố,25477.0,Xã,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Xã Bình Minh,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,703,Thành phố,25480.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường Ninh Sơn,Tỉnh Tây Ninh,Phường Bình Minh,Bình Minh,80,10.6941,106.123,25480,Phường,11.3841,106.128,23.86
72,True,703,Thành phố,25483.0,Phường,True,False,Tỉnh Tây Ninh,Thành phố Tây Ninh,Phường Ninh Thạnh,Tỉnh Tây Ninh,Phường Ninh Thạnh,Ninh Thạnh,80,10.6941,106.123,25567,Phường,11.3275,106.157,52.66
